# ppt,,,,,,
,MN101,MN102    ,MN101,MN102    ,MN101,MN102    
TIMESTEP,MEAN(mm/d),MEAN(mm/d),VARIANCE(mm/d^2),VARIANCE(mm/d^2),STD_DEV(mm/d),STD_DEV(mm/d)
1984-04-13T00:00:00Z,12.715914,12.825624,3.0883036,2.0367906,1.757357,1.4271617
1984-04-14T00:00:00Z,17.249086,17.213287,5.256637,3.9933758,2.2927358,1.9983432
1984-04-15T00:00:00Z,17.356344,17.47929,2.005698,1.7019019,1.4162266,1.3045696
1984-04-16T00:00:00Z,15.822014,15.711646,1.9302382,2.1460888,1.3893301,1.4649535
1984-04-17T00:00:00Z,10.84736,10.423269,1.5542978,3.3916063,1.2467148,1.8416314
1984-04-18T00:00:00Z,6.462724,6.0000186,1.4084387,2.8811398,1.1867765,1.697392
1984-04-19T00:00:00Z,1.9159358,1.9193751,0.6271725,0.6911652,0.79194224,0.8313635
1984-04-20T00:00:00Z,3.4327717,3.5809004,3.1497447,1.8396506,1.774752,1.3563372
1984-04-21T00:00:00Z,7.9773893,8.692801,9.825607,7.112987,3.1345825,2.6670184
1984-04-22T00:00:00Z,12.590365,12.817366,4.8761373,3.1021585,2.2081978,1.7612946
1984-04-23T00:00:00Z,14.107289,13.938669,1.1962459,1.3139945,1.0937303,1.146296
1984-04-24T00:00:00Z,12.700921,11.935821,1.6362563,2.086291,1.2791624,1.4444
1984-04-25T00:00:00Z,5.828256,4.757846,8.321162,7.0614977,2.8846424,2.657348
1984-04-26T00:00:00Z,1.980122,1.282137,1.8543723,2.4317434,1.3617533,1.5594049
1984-04-27T00:00:00Z,1.6940355,1.4801062,1.4143791,1.2497207,1.1892767,1.1179091
1984-04-28T00:00:00Z,5.3142004,5.799275,9.985667,5.699319,3.1600106,2.3873246
1984-04-29T00:00:00Z,7.9427624,8.204119,4.900288,2.9453464,2.2136595,1.7162012
1984-04-30T00:00:00Z,9.647973,9.0539875,1.112649,1.5318025,1.0548217,1.2376602
1984-05-01T00:00:00Z,6.8387904,5.965854,2.6496272,4.120805,1.6277676,2.0299766
1984-05-02T00:00:00Z,7.7586255,8.037768,7.1837616,4.489982,2.680254,2.1189578
1984-05-03T00:00:00Z,9.977775,10.488609,7.7487173,3.856344,2.7836518,1.9637576
1984-05-04T00:00:00Z,10.727098,10.296085,0.70146894,1.086443,0.8375374,1.0423257
1984-05-05T00:00:00Z,10.08313,9.613307,1.0572176,1.3629884,1.0282109,1.1674709
1984-05-06T00:00:00Z,11.143219,11.415472,3.1855159,2.6186507,1.7848014,1.6182245
1984-05-07T00:00:00Z,13.749485,14.275533,4.664561,3.8049467,2.1597593,1.9506272
1984-05-08T00:00:00Z,17.342295,18.05731,6.516379,3.4741466,2.5527198,1.8639063
1984-05-09T00:00:00Z,18.303825,17.923494,0.8058321,1.0646167,0.89768153,1.0318027
1984-05-10T00:00:00Z,17.136927,16.849312,0.98514986,1.0691698,0.99254715,1.0340067
1984-05-11T00:00:00Z,17.38079,17.335752,1.3163075,1.2463846,1.1473044,1.116416
1984-05-12T00:00:00Z,18.557114,18.790462,2.4300396,1.9835633,1.5588585,1.4083903
1984-05-13T00:00:00Z,19.720413,19.362446,0.9429389,1.3255396,0.97105044,1.1513208
1984-05-14T00:00:00Z,16.946161,15.908375,2.3691711,4.7282634,1.5392112,2.174457
1984-05-15T00:00:00Z,10.522115,9.313398,3.4498882,6.164917,1.8573874,2.482925
1984-05-16T00:00:00Z,8.93463,9.557722,11.711412,9.684202,3.422194,3.1119452
1984-05-17T00:00:00Z,12.446081,12.494743,1.7354093,1.3430114,1.3173493,1.1588837
1984-05-18T00:00:00Z,16.14766,16.693249,3.5377665,1.6020229,1.8808951,1.2657105
1984-05-19T00:00:00Z,19.062515,19.681787,6.997552,3.1917021,2.6452887,1.7865336
1984-05-20T00:00:00Z,20.320293,19.938334,0.60225964,0.9499651,0.77605385,0.9746615
1984-05-21T00:00:00Z,18.754232,18.419039,0.76347554,0.8255495,0.8737709,0.9085975
1984-05-22T00:00:00Z,20.927244,21.263336,5.5704074,3.5387082,2.360171,1.8811455
1984-05-23T00:00:00Z,21.14337,20.784138,0.61519027,0.9689468,0.7843406,0.984351
1984-05-24T00:00:00Z,18.671047,18.14277,1.1918619,0.8241636,1.0917243,0.9078346
1984-05-25T00:00:00Z,19.31544,19.594881,5.837082,3.767805,2.4160054,1.9410834
1984-05-26T00:00:00Z,21.411802,21.361967,1.7338821,1.1345102,1.3167696,1.0651339
1984-05-27T00:00:00Z,22.28933,22.881805,6.7118497,3.1427467,2.5907238,1.7727793
1984-05-28T00:00:00Z,24.05162,24.569227,4.2681417,2.3906307,2.0659482,1.5461665
1984-05-29T00:00:00Z,24.281906,24.298128,1.4404563,2.2080066,1.2001901,1.4859363
1984-05-30T00:00:00Z,23.341087,22.755127,1.4455509,2.221385,1.2023107,1.4904311
1984-05-31T00:00:00Z,20.878124,20.377806,0.8925488,1.6343938,0.944748,1.2784342
1984-06-01T00:00:00Z,19.728634,19.340807,0.9940338,1.1276039,0.99701244,1.0618869
1984-06-02T00:00:00Z,18.777426,18.39323,0.93123597,1.4194361,0.9650057,1.1914009
1984-06-03T00:00:00Z,17.882187,17.596312,1.006612,1.539619,1.0033005,1.2408139
1984-06-04T00:00:00Z,15.777116,14.569727,3.4202957,6.5737934,1.8494041,2.563941
1984-06-05T00:00:00Z,12.006711,12.06911,5.882033,3.1418662,2.4252903,1.772531
1984-06-06T00:00:00Z,11.930411,11.14891,1.0905211,2.3778496,1.0442802,1.5420277
1984-06-07T00:00:00Z,10.674264,10.999599,5.402676,3.3836823,2.3243659,1.8394789
1984-06-08T00:00:00Z,12.89473,13.022209,3.271372,1.7045519,1.8086934,1.3055849
1984-06-09T00:00:00Z,14.117961,14.057093,1.9945062,1.8593463,1.41227,1.3635784
1984-06-10T00:00:00Z,13.591211,13.172289,0.8480777,1.3926746,0.9209114,1.1801164
1984-06-11T00:00:00Z,14.705782,14.452464,3.05264,3.1417434,1.7471806,1.7724963
1984-06-12T00:00:00Z,15.352422,14.959487,1.0385139,1.344075,1.019075,1.1593424
1984-06-13T00:00:00Z,16.39655,16.127651,2.1523774,2.367484,1.4670982,1.538663
1984-06-14T00:00:00Z,16.866425,16.162508,1.3104767,2.2314024,1.1447605,1.493788
1984-06-15T00:00:00Z,16.779242,16.695803,2.4603882,2.0067153,1.5685625,1.4165858
1984-06-16T00:00:00Z,20.08769,20.468859,3.9988658,2.4147246,1.9997164,1.5539384
1984-06-17T00:00:00Z,21.355337,21.200851,1.2255404,1.1731431,1.1070414,1.0831174
1984-06-18T00:00:00Z,21.733849,21.468475,0.9029237,0.97893673,0.95022297,0.9894123
1984-06-19T00:00:00Z,20.947493,20.500137,0.6903778,1.1893941,0.83088976,1.0905935
1984-06-20T00:00:00Z,19.317112,18.520777,1.2956666,2.9287333,1.1382735,1.7113543
1984-06-21T00:00:00Z,19.076227,18.788097,3.7163813,3.3588424,1.9277918,1.8327146
1984-06-22T00:00:00Z,19.358345,19.402618,0.8936393,0.8166478,0.945325,0.9036857
1984-06-23T00:00:00Z,22.049355,22.318827,4.239213,2.938625,2.058935,1.7142419
1984-06-24T00:00:00Z,23.976297,23.55464,0.7703816,1.3629748,0.87771386,1.1674651
1984-06-25T00:00:00Z,24.038622,23.61016,0.81471246,1.4738363,0.90261424,1.2140166
1984-06-26T00:00:00Z,24.103552,24.034258,0.9490087,0.67023504,0.9741708,0.81867886
1984-06-27T00:00:00Z,25.453424,25.505201,2.0264115,1.1762104,1.4235208,1.0845324
1984-06-28T00:00:00Z,26.069012,25.834269,0.74669087,0.7618126,0.86411273,0.87281877
1984-06-29T00:00:00Z,24.46114,23.87921,1.0144477,1.6226104,1.0071979,1.2738173
1984-06-30T00:00:00Z,22.67021,22.352638,1.337922,1.4962455,1.1566857,1.2232112
1984-07-01T00:00:00Z,25.162613,25.212173,2.2288792,1.4892243,1.4929432,1.2203379
1984-07-02T00:00:00Z,27.760805,27.813173,1.4423416,0.9376306,1.2009753,0.9683133
1984-07-03T00:00:00Z,28.909384,28.776123,1.0993243,1.0085665,1.0484867,1.0042741
1984-07-04T00:00:00Z,29.337557,29.363167,1.4551613,0.8913283,1.2063007,0.9441018
1984-07-05T00:00:00Z,28.634188,28.283127,1.1770722,1.7580749,1.0849296,1.3259242
1984-07-06T00:00:00Z,27.342695,27.059273,0.7943529,1.613082,0.89126474,1.2700717
1984-07-07T00:00:00Z,26.297287,25.787613,0.71520495,1.3167386,0.8456979,1.1474923
1984-07-08T00:00:00Z,25.750061,25.480066,0.75126,1.1572738,0.86675256,1.0757666
1984-07-09T00:00:00Z,23.944159,23.585684,0.8337639,1.0052112,0.91310674,1.0026022
1984-07-10T00:00:00Z,24.94124,25.008766,2.175989,1.3171575,1.4751234,1.1476748
1984-07-11T00:00:00Z,26.337227,26.288897,1.0017672,0.6861519,1.0008832,0.8283429
1984-07-12T00:00:00Z,26.45623,26.124577,0.6830598,0.8615807,0.8264743,0.9282137
1984-07-13T00:00:00Z,27.214184,27.127535,1.3928512,1.2078745,1.1801912,1.0990335
1984-07-14T00:00:00Z,27.29475,26.993408,0.67477405,0.96070176,0.8214463,0.980154
1984-07-15T00:00:00Z,27.548317,27.003283,0.79270995,1.4150697,0.8903426,1.1895671
1984-07-16T00:00:00Z,26.308279,26.591774,3.258833,2.2128606,1.8052238,1.4875687
1984-07-17T00:00:00Z,25.713333,24.967363,2.4208374,3.294843,1.555904,1.8151703
1984-07-18T00:00:00Z,24.747494,24.939756,1.9522288,1.5911993,1.3972218,1.2614274
1984-07-19T00:00:00Z,25.410936,25.065426,0.99988866,1.1052243,0.9999443,1.0512965
1984-07-20T00:00:00Z,24.803995,24.221806,0.7990057,1.3130461,0.8938712,1.1458822
1984-07-21T00:00:00Z,23.73699,23.162987,0.77653533,1.4561766,0.8812124,1.2067214
1984-07-22T00:00:00Z,22.007113,21.674688,0.9074722,1.2559149,0.95261335,1.1206762
1984-07-23T00:00:00Z,19.976425,19.157488,1.6302732,2.307401,1.2768215,1.5190132
1984-07-24T00:00:00Z,21.118866,21.20298,2.0541015,1.1744486,1.4332137,1.0837198
1984-07-25T00:00:00Z,23.713383,23.90921,2.7216468,1.4708761,1.6497414,1.2127968
1984-07-26T00:00:00Z,26.43353,26.434277,4.1638865,2.472536,2.0405605,1.57243
1984-07-27T00:00:00Z,25.657883,25.381962,0.71702635,0.8358895,0.8467741,0.9142699
1984-07-28T00:00:00Z,23.702776,23.350906,0.6366531,0.8155051,0.79790545,0.9030532
1984-07-29T00:00:00Z,23.588057,23.480919,0.9337635,0.7613735,0.9663144,0.87256724
1984-07-30T00:00:00Z,23.364344,22.92692,1.5287946,2.2704737,1.2364444,1.5068091
1984-07-31T00:00:00Z,24.350197,24.004553,0.8150007,1.1133665,0.9027739,1.0551618
1984-08-01T00:00:00Z,24.431473,23.99243,0.5790168,0.79635715,0.76093155,0.89238846
1984-08-02T00:00:00Z,23.691307,23.464294,1.0451919,0.8836087,1.0223463,0.9400046
1984-08-03T00:00:00Z,23.223757,23.003733,1.1143414,1.1364702,1.0556237,1.0660536
1984-08-04T00:00:00Z,24.504868,24.326021,1.429451,1.2299968,1.1955965,1.1090522
1984-08-05T00:00:00Z,24.198875,23.700146,0.7515839,1.4170896,0.86693937,1.1904157
1984-08-06T00:00:00Z,23.442226,23.421526,1.9846845,1.6325691,1.4087883,1.2777202
1984-08-07T00:00:00Z,26.833572,26.861275,3.887329,2.6246483,1.971631,1.6200767
1984-08-08T00:00:00Z,28.203367,28.089792,1.1318002,1.1027001,1.063861,1.0500953
1984-08-09T00:00:00Z,28.104702,27.942467,1.2073557,1.5381966,1.0987974,1.2402405
1984-08-10T00:00:00Z,26.679638,26.188986,1.0361979,1.3556548,1.017938,1.164326
1984-08-11T00:00:00Z,23.368864,23.76843,2.53243,1.7607441,1.591361,1.3269304
1984-08-12T00:00:00Z,24.320732,23.983408,0.76435626,1.0194116,0.8742747,1.0096592
1984-08-13T00:00:00Z,22.691963,21.836258,1.3922366,2.3514943,1.1799308,1.5334584
1984-08-14T00:00:00Z,24.159842,24.126379,3.3948684,3.1105158,1.8425169,1.7636654
1984-08-15T00:00:00Z,23.8362,23.13932,1.1529137,1.9756867,1.0737382,1.4055912
1984-08-16T00:00:00Z,23.474709,23.281992,1.6405623,1.3018504,1.2808443,1.1409867
1984-08-17T00:00:00Z,24.812454,24.570818,0.8348146,0.86720043,0.9136819,0.93123597
1984-08-18T00:00:00Z,25.357962,25.165663,0.7856722,0.7752657,0.8863815,0.88049173
1984-08-19T00:00:00Z,24.758978,24.527649,0.7206512,0.8194144,0.84891176,0.9052151
1984-08-20T00:00:00Z,23.850067,23.586159,1.3267796,1.571477,1.1518592,1.2535857
1984-08-21T00:00:00Z,24.305527,23.738737,1.0449772,1.8864995,1.0222412,1.373499
1984-08-22T00:00:00Z,23.510384,23.332438,0.9513537,0.8349973,0.9753736,0.9137819
1984-08-23T00:00:00Z,23.198656,22.926067,0.7935594,0.9041991,0.8908195,0.9508938
1984-08-24T00:00:00Z,21.865368,21.507053,0.9889208,1.4466877,0.99444497,1.2027833
1984-08-25T00:00:00Z,20.861443,20.815414,1.1721023,1.040481,1.0826367,1.0200397
1984-08-26T00:00:00Z,23.081192,23.120636,3.8818219,3.5338435,1.9702339,1.8798519
1984-08-27T00:00:00Z,24.043688,23.823954,1.4247323,1.4154683,1.1936215,1.1897346
1984-08-28T00:00:00Z,24.138376,24.06881,2.2960012,2.5648832,1.5152562,1.6015253
1984-08-29T00:00:00Z,25.06607,24.8539,0.9258784,0.9866045,0.96222574,0.9932797
1984-08-30T00:00:00Z,23.740189,23.288445,1.6346805,1.9979498,1.2785462,1.4134885
1984-08-31T00:00:00Z,18.95055,18.181376,3.3168976,3.574461,1.8212352,1.8906245
1984-09-01T00:00:00Z,18.537617,18.69721,3.4086618,2.3032134,1.8462561,1.5176342
1984-09-02T00:00:00Z,22.473963,22.457125,4.763719,3.7243967,2.1825945,1.9298695
1984-09-03T00:00:00Z,24.22905,24.134598,1.4359072,1.2175561,1.1982934,1.1034292
1984-09-04T00:00:00Z,24.713133,24.50383,1.3659619,1.0337118,1.1687437,1.0167162
1984-09-05T00:00:00Z,23.30847,22.658628,1.4126884,2.0989194,1.1885657,1.4487648
1984-09-06T00:00:00Z,22.140762,21.806232,0.93971026,1.1369212,0.9693865,1.0662651
1984-09-07T00:00:00Z,22.589695,22.33108,1.3660327,1.4958328,1.168774,1.2230425
1984-09-08T00:00:00Z,24.824854,25.149204,5.662452,4.006084,2.3795907,2.0015204
1984-09-09T00:00:00Z,26.354294,26.138494,0.9441446,1.1134479,0.97167104,1.0552005
1984-09-10T00:00:00Z,25.540642,25.186995,0.6432362,0.8061425,0.8020201,0.8978544
1984-09-11T00:00:00Z,22.993246,22.206577,2.2399998,2.9345446,1.496663,1.7130513
1984-09-12T00:00:00Z,21.615356,21.603638,2.8682382,2.1273122,1.6935874,1.4585308
1984-09-13T00:00:00Z,22.493681,22.373255,1.5878547,1.3473605,1.2601011,1.1607586
1984-09-14T00:00:00Z,23.463974,23.416811,1.7569811,1.439141,1.3255117,1.1996421
1984-09-15T00:00:00Z,23.1962,22.937372,0.8447993,1.0613133,0.9191296,1.0302006
1984-09-16T00:00:00Z,23.400095,23.365477,1.9164044,1.6549579,1.3843426,1.2864517
1984-09-17T00:00:00Z,23.764736,23.402868,1.1142614,1.8350693,1.0555859,1.3546473
1984-09-18T00:00:00Z,22.270906,21.874592,2.1495094,2.804613,1.4661205,1.6746979
1984-09-19T00:00:00Z,20.103273,19.99492,2.0083146,3.3702185,1.4171501,1.8358155
1984-09-20T00:00:00Z,18.088552,17.621761,1.336123,1.9286009,1.1559079,1.3887408
1984-09-21T00:00:00Z,16.680582,16.345335,1.2630676,1.3027517,1.1238629,1.1413815
1984-09-22T00:00:00Z,17.606457,17.791794,3.4385736,2.083395,1.8543391,1.443397
1984-09-23T00:00:00Z,16.308832,15.468586,2.3176377,3.5242515,1.5223789,1.877299
1984-09-24T00:00:00Z,12.902795,12.00378,2.5773644,3.9888818,1.6054173,1.9972185
1984-09-25T00:00:00Z,14.087,14.816547,8.961056,5.3773603,2.9935024,2.3189135
1984-09-26T00:00:00Z,18.18214,17.952295,2.0147166,2.2505443,1.4194071,1.5001814
1984-09-27T00:00:00Z,19.45968,19.335878,1.3503625,0.95133495,1.162051,0.975364
1984-09-28T00:00:00Z,19.969313,19.667374,1.5135952,1.7804265,1.2302825,1.3343263
1984-09-29T00:00:00Z,20.210817,20.231552,1.2784221,1.2225049,1.1306733,1.1056694
1984-09-30T00:00:00Z,18.904497,18.120932,1.4633131,2.820093,1.2096747,1.6793133
1984-10-01T00:00:00Z,7.97085,7.212209,5.471992,5.3861337,2.3392289,2.3208046
1984-10-02T00:00:00Z,11.138051,11.465206,9.125442,6.1518774,3.0208344,2.4802978
1984-10-03T00:00:00Z,14.6535425,14.437075,2.778244,3.4395251,1.6668066,1.8545957
1984-10-04T00:00:00Z,15.334293,15.132257,0.9968916,1.3124217,0.9984446,1.1456097
1984-10-05T00:00:00Z,15.519459,14.967868,2.7604282,4.220924,1.6614536,2.0544887
1984-10-06T00:00:00Z,16.272089,15.97151,3.2243073,4.655271,1.7956357,2.1576078
1984-10-07T00:00:00Z,18.560324,18.258839,2.7593236,3.5388246,1.6611212,1.8811764
1984-10-08T00:00:00Z,18.68242,18.129005,1.7513804,2.606774,1.3233973,1.6145507
1984-10-09T00:00:00Z,17.331823,17.136911,1.7828679,2.33808,1.3352407,1.5290781
1984-10-10T00:00:00Z,16.605787,16.07782,1.0617418,1.4438761,1.0304086,1.201614
1984-10-11T00:00:00Z,12.604605,11.152498,6.297659,8.392135,2.5095136,2.896918
1984-10-12T00:00:00Z,10.721736,11.223556,12.350118,9.3598585,3.5142734,3.0593886
1984-10-13T00:00:00Z,12.376294,12.300089,3.0584886,3.677856,1.7488534,1.9177737
1984-10-14T00:00:00Z,11.008307,10.585526,1.9895749,2.7416363,1.4105229,1.6557888
1984-10-15T00:00:00Z,7.8390756,6.0376663,7.0866337,9.841587,2.6620731,3.1371305
1984-10-16T00:00:00Z,1.9906908,1.5227301,0.9323864,1.1464735,0.96560156,1.0707351
1984-10-17T00:00:00Z,1.1936821,0.7903104,1.4150492,1.5446551,1.1895584,1.2428416
1984-10-18T00:00:00Z,3.5191941,3.6334293,4.003719,3.233151,2.0009296,1.7980964
1984-10-19T00:00:00Z,5.2473097,4.955305,4.9531255,4.9031625,2.2255619,2.2143085
1984-10-20T00:00:00Z,6.39221,6.0089417,3.316928,3.874797,1.8212435,1.9684504
1984-10-21T00:00:00Z,6.283823,5.9452696,2.4987552,3.398628,1.5807451,1.8435369
1984-10-22T00:00:00Z,8.128737,7.717908,5.88138,6.7630615,2.4251556,2.6005888
1984-10-23T00:00:00Z,8.273588,7.6344686,2.256055,2.9012933,1.502017,1.7033182
1984-10-24T00:00:00Z,8.9597,8.80554,2.9943345,3.2700307,1.7304145,1.8083227
1984-10-25T00:00:00Z,12.628914,12.557209,3.6619327,3.8512151,1.9136177,1.9624513
1984-10-26T00:00:00Z,11.281518,10.290971,3.8955872,6.93567,1.9737242,2.633566
1984-10-27T00:00:00Z,6.268636,6.3400717,3.27059,2.7866497,1.8084773,1.6693261
1984-10-28T00:00:00Z,6.855969,6.593888,1.6706971,1.0984651,1.2925545,1.0480769
1984-10-29T00:00:00Z,7.8702025,8.244839,7.3852468,3.8539488,2.717581,1.9631478
1984-10-30T00:00:00Z,9.396294,8.996016,1.6569097,1.4812078,1.2872101,1.2170489
1984-10-31T00:00:00Z,8.803265,8.613655,1.1377953,0.88623714,1.066675,0.9414017
1984-11-01T00:00:00Z,11.218036,11.591193,7.498471,4.0382895,2.7383335,2.0095496
1984-11-02T00:00:00Z,9.715533,9.297405,0.8847135,1.5394524,0.94059205,1.2407467
1984-11-03T00:00:00Z,8.439087,8.666294,4.504247,2.6629732,2.1223211,1.6318618
1984-11-04T00:00:00Z,9.626795,9.993117,2.9849746,2.4169273,1.727708,1.554647
1984-11-05T00:00:00Z,12.419916,12.11497,1.2162486,1.0331813,1.1028366,1.0164553
1984-11-06T00:00:00Z,11.384103,10.686895,1.5686662,3.5426462,1.252464,1.8821919
1984-11-07T00:00:00Z,5.713792,5.7747707,4.3814526,2.6637535,2.093192,1.6321009
1984-11-08T00:00:00Z,3.6999955,2.4833648,3.4869242,4.6458116,1.8673308,2.1554143
1984-11-09T00:00:00Z,2.112508,2.5310874,6.968905,5.050085,2.6398685,2.2472394
1984-11-10T00:00:00Z,2.7513654,2.5869415,0.6653784,0.616725,0.81570727,0.78531843
1984-11-11T00:00:00Z,8.534008,8.417826,6.9942913,6.28153,2.6446722,2.506298
1984-11-12T00:00:00Z,8.809472,8.514238,2.5659862,2.3118608,1.6018696,1.5204804
1984-11-13T00:00:00Z,5.193203,4.6415234,2.1406538,4.0880065,1.4630973,2.0218818
1984-11-14T00:00:00Z,3.0242746,3.0192177,2.1552205,2.2281723,1.4680669,1.4927064
1984-11-15T00:00:00Z,5.1309485,4.8960996,2.9502134,2.793799,1.7176186,1.6714661
1984-11-16T00:00:00Z,4.292836,3.6759257,1.4986874,1.7696644,1.2242088,1.3302873
1984-11-17T00:00:00Z,5.39177,5.4472938,2.3096235,1.637436,1.5197445,1.2796234
1984-11-18T00:00:00Z,4.4064116,3.7532957,1.6130509,2.0163405,1.2700595,1.4199791
1984-11-19T00:00:00Z,5.565623,5.69208,1.9452761,1.8745502,1.3947315,1.3691422
1984-11-20T00:00:00Z,5.6614866,5.043144,0.9450945,1.8838371,0.97215974,1.3725294
1984-11-21T00:00:00Z,1.33756,0.6947101,3.2920332,2.440319,1.8143961,1.562152
1984-11-22T00:00:00Z,1.8883309,1.4668543,2.1839163,2.1478815,1.477808,1.4655652
1984-11-23T00:00:00Z,4.6257124,4.4930844,2.131758,1.7369325,1.4600542,1.3179274
1984-11-24T00:00:00Z,4.6402454,3.713179,1.5382289,1.8484387,1.2402536,1.359573
1984-11-25T00:00:00Z,-1.2711496,-2.3299303,2.1609113,2.400293,1.4700038,1.5492879
1984-11-26T00:00:00Z,-0.329682,-0.5561599,1.7006749,1.9909008,1.3040992,1.4109929
1984-11-27T00:00:00Z,2.735869,2.5570464,4.6511903,3.8734736,2.1566617,1.9681143
1984-11-28T00:00:00Z,1.1031137,0.5398842,1.961172,2.7514086,1.4004185,1.6587371
1984-11-29T00:00:00Z,0.8594597,0.6932831,2.304769,1.7705656,1.5181465,1.330626
1984-11-30T00:00:00Z,2.149856,1.8366123,4.2139826,4.2300344,2.0527987,2.0567048
1984-12-01T00:00:00Z,3.067092,2.9712625,1.1983128,0.98337096,1.0946747,0.99165064
1984-12-02T00:00:00Z,4.6520624,4.4936585,2.2676535,2.0958068,1.505873,1.4476902
1984-12-03T00:00:00Z,2.5039182,1.8536304,1.6449912,2.304398,1.282572,1.5180244
1984-12-04T00:00:00Z,2.3878372,2.1485138,1.8668046,1.7305758,1.3663106,1.3155135
1984-12-05T00:00:00Z,1.7293575,0.9088424,1.5696881,2.2443416,1.252872,1.4981127
1984-12-06T00:00:00Z,3.7014356,3.7331243,4.0574965,3.4337714,2.014323,1.8530438
1984-12-07T00:00:00Z,4.2026944,4.0822434,1.4702506,1.8554623,1.2125388,1.3621535
1984-12-08T00:00:00Z,4.6605186,4.5344906,2.4082232,1.8633715,1.5518451,1.3650537
1984-12-09T00:00:00Z,4.108833,4.0363345,1.1183037,1.0756807,1.0574988,1.0371503
1984-12-10T00:00:00Z,3.4414852,2.9512177,1.0874052,1.3968078,1.0427872,1.1818663
1984-12-11T00:00:00Z,2.9571528,2.5936148,0.72024536,0.70870197,0.8486727,0.8418444
1984-12-12T00:00:00Z,2.8277514,2.6287885,1.1784133,0.83125824,1.0855474,0.9117336
1984-12-13T00:00:00Z,-0.97385633,-1.8605914,3.0809584,2.868953,1.755266,1.6937984
1984-12-14T00:00:00Z,1.6506369,1.7740927,12.366815,9.636048,3.5166483,3.1041985
1984-12-15T00:00:00Z,2.0488071,1.0281134,2.0991,1.8572986,1.4488271,1.3628274
1984-12-16T00:00:00Z,-3.3034317,-3.7843444,2.2402203,2.3209176,1.4967365,1.5234557
1984-12-17T00:00:00Z,-3.1286073,-3.6234787,2.7387109,3.0242736,1.6549051,1.7390438
1984-12-18T00:00:00Z,-3.6710312,-4.9208364,2.8545604,2.981435,1.6895444,1.7266833
1984-12-19T00:00:00Z,-2.9925451,-3.348155,2.6558235,3.2949433,1.6296698,1.815198
1984-12-20T00:00:00Z,-0.5655119,-1.086323,2.006688,2.1961033,1.4165761,1.4819256
1984-12-21T00:00:00Z,1.0633762,0.7960099,2.4202197,2.211604,1.5557055,1.4871463
1984-12-22T00:00:00Z,2.0909853,1.5459062,1.667881,1.8862526,1.2914647,1.3734092
1984-12-23T00:00:00Z,3.006805,2.8835738,3.1949458,3.5898855,1.7874411,1.8946993
1984-12-24T00:00:00Z,3.2637012,2.7419326,2.2306783,2.8189054,1.4935455,1.6789596
1984-12-25T00:00:00Z,5.3400626,5.0434065,4.408648,5.6793494,2.099678,2.3831387
1984-12-26T00:00:00Z,3.9037054,3.0769465,1.4118499,2.0470052,1.1882129,1.430736
1984-12-27T00:00:00Z,4.8039374,4.355408,1.4784226,1.752048,1.215904,1.3236495
1984-12-28T00:00:00Z,4.3875456,3.9381797,0.70927775,0.7922327,0.8421863,0.89007455
1984-12-29T00:00:00Z,4.545154,4.601356,2.6163807,1.6401218,1.6175231,1.2806724
1984-12-30T00:00:00Z,5.029645,4.47137,1.7110475,2.1015012,1.3080702,1.4496557
1984-12-31T00:00:00Z,4.4145374,3.687764,1.3581326,1.0997036,1.1653894,1.0486676
1985-01-01T00:00:00Z,2.9935048,3.049419,3.8853087,3.3980694,1.9711187,1.8433852
1985-01-02T00:00:00Z,4.4575233,3.797314,2.0775573,2.5819278,1.4413735,1.6068379
1985-01-03T00:00:00Z,4.8093996,4.3074045,1.9078739,2.259785,1.381258,1.5032581
1985-01-04T00:00:00Z,4.898798,4.652922,1.5241874,2.0461133,1.2345798,1.4304242
1985-01-05T00:00:00Z,3.94224,3.829412,1.655915,1.7255243,1.2868236,1.3135922
1985-01-06T00:00:00Z,2.5250819,2.1870832,1.5587069,1.462948,1.2484819,1.2095239
1985-01-07T00:00:00Z,0.1446075,-0.58767617,1.0477707,1.3190352,1.0236068,1.1484926
1985-01-08T00:00:00Z,1.0212741,0.8729899,1.4965265,1.1800638,1.223326,1.0863074
1985-01-09T00:00:00Z,1.5692558,1.2609271,1.3376281,1.4591776,1.1565588,1.2079642
1985-01-10T00:00:00Z,1.8102331,1.5324931,0.9728434,1.088231,0.98632824,1.0431831
1985-01-11T00:00:00Z,1.8247625,1.3453476,1.063226,1.0396123,1.0311285,1.0196137
1985-01-12T00:00:00Z,0.7857394,-0.11075784,3.2636347,2.9592648,1.8065532,1.7202514
1985-01-13T00:00:00Z,4.4469476,4.409869,7.183638,7.04616,2.6802309,2.6544604
1985-01-14T00:00:00Z,5.3437586,4.98034,2.8811162,3.6135623,1.6973851,1.9009372
1985-01-15T00:00:00Z,5.9793673,5.9526877,2.826272,2.764384,1.681152,1.6626437
1985-01-16T00:00:00Z,6.2206964,5.7285004,3.219976,2.9536865,1.7944292,1.7186292
1985-01-17T00:00:00Z,7.2328553,7.2682824,3.6015582,4.267487,1.8977772,2.0657897
1985-01-18T00:00:00Z,8.899143,9.533384,4.691119,2.8098574,2.1658993,1.676263
1985-01-19T00:00:00Z,8.527729,8.568514,0.73130876,0.67415196,0.85516596,0.8210676
1985-01-20T00:00:00Z,10.015705,9.772413,0.79570544,0.6614496,0.8920232,0.81329554
