# ppt,,,,,,
,MN101,MN101,MN101,MN102    ,MN102    ,MN102    
TIMESTEP,MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d),MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d)
2001-07-04T00:00:00Z,0,0,0,0,0,0
2001-07-05T00:00:00Z,0,0,0,0,0,0
2001-07-06T00:00:00Z,0.017393151,0.001915725,0.04376899,0.017393151,0.001915725,0.04376899
2001-07-07T00:00:00Z,0.005217945,1.72E-04,0.013130697,0.005217945,1.72E-04,0.013130697
2001-07-08T00:00:00Z,0,0,0,0,0,0
2001-07-09T00:00:00Z,6.1254916,15.18126,3.8963137,6.1254916,15.18126,3.8963137
2001-07-10T00:00:00Z,3.8879864,1.6922147,1.3008515,3.8879864,1.6922147,1.3008515
2001-07-11T00:00:00Z,0,0,0,0,0,0
2001-07-12T00:00:00Z,0,0,0,0,0,0
2001-07-13T00:00:00Z,0,0,0,0,0,0
2001-07-14T00:00:00Z,0,0,0,0,0,0
2001-07-15T00:00:00Z,0,0,0,0,0,0
2001-07-16T00:00:00Z,0,0,0,0,0,0
2001-07-17T00:00:00Z,0,0,0,0,0,0
2001-07-18T00:00:00Z,0,0,0,0,0,0
2001-07-19T00:00:00Z,0,0,0,0,0,0
2001-07-20T00:00:00Z,0,0,0,0,0,0
2001-07-21T00:00:00Z,0,0,0,0,0,0
2001-07-22T00:00:00Z,0.07527758,0.002013347,0.044870332,0.07527758,0.002013347,0.044870332
2001-07-23T00:00:00Z,0,0,0,0,0,0
2001-07-24T00:00:00Z,0,0,0,0,0,0
2001-07-25T00:00:00Z,0,0,0,0,0,0
2001-07-26T00:00:00Z,0,0,0,0,0,0
2001-07-27T00:00:00Z,0,0,0,0,0,0
2001-07-28T00:00:00Z,0,0,0,0,0,0
2001-07-29T00:00:00Z,0,0,0,0,0,0
2001-07-30T00:00:00Z,0,0,0,0,0,0
2001-07-31T00:00:00Z,0,0,0,0,0,0
2001-08-01T00:00:00Z,0,0,0,0,0,0
2001-08-02T00:00:00Z,0,0,0,0,0,0
2001-08-03T00:00:00Z,0,0,0,0,0,0
2001-08-04T00:00:00Z,0,0,0,0,0,0
2001-08-05T00:00:00Z,0,0,0,0,0,0
2001-08-06T00:00:00Z,0,0,0,0,0,0
2001-08-07T00:00:00Z,0,0,0,0,0,0
2001-08-08T00:00:00Z,0,0,0,0,0,0
2001-08-09T00:00:00Z,0,0,0,0,0,0
2001-08-10T00:00:00Z,0,0,0,0,0,0
2001-08-11T00:00:00Z,0,0,0,0,0,0
2001-08-12T00:00:00Z,0,0,0,0,0,0
2001-08-13T00:00:00Z,0,0,0,0,0,0
2001-08-14T00:00:00Z,0,0,0,0,0,0
2001-08-15T00:00:00Z,0,0,0,0,0,0
2001-08-16T00:00:00Z,0,0,0,0,0,0
2001-08-17T00:00:00Z,0,0,0,0,0,0
2001-08-18T00:00:00Z,0,0,0,0,0,0
2001-08-19T00:00:00Z,0,0,0,0,0,0
2001-08-20T00:00:00Z,0,0,0,0,0,0
2001-08-21T00:00:00Z,0,0,0,0,0,0
2001-08-22T00:00:00Z,0,0,0,0,0,0
2001-08-23T00:00:00Z,0,0,0,0,0,0
2001-08-24T00:00:00Z,0,0,0,0,0,0
2001-08-25T00:00:00Z,0,0,0,0,0,0
2001-08-26T00:00:00Z,0,0,0,0,0,0
2001-08-27T00:00:00Z,0,0,0,0,0,0
2001-08-28T00:00:00Z,0,0,0,0,0,0
2001-08-29T00:00:00Z,0,0,0,0,0,0
2001-08-30T00:00:00Z,0,0,0,0,0,0
2001-08-31T00:00:00Z,0,0,0,0,0,0
2001-09-01T00:00:00Z,0,0,0,0,0,0
2001-09-02T00:00:00Z,0,0,0,0,0,0
2001-09-03T00:00:00Z,0,0,0,0,0,0
2001-09-04T00:00:00Z,0,0,0,0,0,0
2001-09-05T00:00:00Z,0,0,0,0,0,0
2001-09-06T00:00:00Z,0,0,0,0,0,0
2001-09-07T00:00:00Z,0,0,0,0,0,0
2001-09-08T00:00:00Z,0,0,0,0,0,0
2001-09-09T00:00:00Z,0,0,0,0,0,0
2001-09-10T00:00:00Z,0,0,0,0,0,0
2001-09-11T00:00:00Z,0.07769962,0.012771023,0.11300895,0.07769962,0.012771023,0.11300895
2001-09-12T00:00:00Z,0.14849463,0.017294053,0.13150686,0.14849463,0.017294053,0.13150686
2001-09-13T00:00:00Z,0,0,0,0,0,0
2001-09-14T00:00:00Z,0,0,0,0,0,0
2001-09-15T00:00:00Z,0,0,0,0,0,0
2001-09-16T00:00:00Z,0,0,0,0,0,0
2001-09-17T00:00:00Z,0,0,0,0,0,0
2001-09-18T00:00:00Z,0,0,0,0,0,0
2001-09-19T00:00:00Z,0,0,0,0,0,0
2001-09-20T00:00:00Z,0,0,0,0,0,0
2001-09-21T00:00:00Z,0,0,0,0,0,0
2001-09-22T00:00:00Z,0,0,0,0,0,0
2001-09-23T00:00:00Z,0.14114259,0.05812391,0.24108902,0.14114259,0.05812391,0.24108902
2001-09-24T00:00:00Z,5.276042,5.2655625,2.2946813,5.276042,5.2655625,2.2946813
2001-09-25T00:00:00Z,3.7381709,1.5278506,1.2360625,3.7381709,1.5278506,1.2360625
2001-09-26T00:00:00Z,0,0,0,0,0,0
2001-09-27T00:00:00Z,0,0,0,0,0,0
2001-09-28T00:00:00Z,0,0,0,0,0,0
2001-09-29T00:00:00Z,0,0,0,0,0,0
2001-09-30T00:00:00Z,0,0,0,0,0,0
2001-10-01T00:00:00Z,0,0,0,0,0,0
2001-10-02T00:00:00Z,0,0,0,0,0,0
2001-10-03T00:00:00Z,0,0,0,0,0,0
2001-10-04T00:00:00Z,0,0,0,0,0,0
2001-10-05T00:00:00Z,0,0,0,0,0,0
2001-10-06T00:00:00Z,0,0,0,0,0,0
2001-10-07T00:00:00Z,0.07434066,0.001874256,0.04329268,0.07434066,0.001874256,0.04329268
2001-10-08T00:00:00Z,0,0,0,0,0,0
2001-10-09T00:00:00Z,0,0,0,0,0,0
2001-10-10T00:00:00Z,0,0,0,0,0,0
2001-10-11T00:00:00Z,0,0,0,0,0,0
2001-10-12T00:00:00Z,0,0,0,0,0,0
2001-10-13T00:00:00Z,0,0,0,0,0,0
2001-10-14T00:00:00Z,0,0,0,0,0,0
2001-10-15T00:00:00Z,0,0,0,0,0,0
2001-10-16T00:00:00Z,0,0,0,0,0,0
2001-10-17T00:00:00Z,0,0,0,0,0,0
2001-10-18T00:00:00Z,0,0,0,0,0,0
2001-10-19T00:00:00Z,0,0,0,0,0,0
2001-10-20T00:00:00Z,0,0,0,0,0,0
2001-10-21T00:00:00Z,0,0,0,0,0,0
2001-10-22T00:00:00Z,0,0,0,0,0,0
2001-10-23T00:00:00Z,0,0,0,0,0,0
2001-10-24T00:00:00Z,0,0,0,0,0,0
2001-10-25T00:00:00Z,0,0,0,0,0,0
2001-10-26T00:00:00Z,0,0,0,0,0,0
2001-10-27T00:00:00Z,0,0,0,0,0,0
2001-10-28T00:00:00Z,0,0,0,0,0,0
2001-10-29T00:00:00Z,1.7464176,0.4380642,0.66186416,1.7464176,0.4380642,0.66186416
2001-10-30T00:00:00Z,8.379677,16.331497,4.0412245,8.379677,16.331497,4.0412245
2001-10-31T00:00:00Z,0,0,0,0,0,0
2001-11-01T00:00:00Z,0,0,0,0,0,0
2001-11-02T00:00:00Z,0,0,0,0,0,0
2001-11-03T00:00:00Z,0,0,0,0,0,0
2001-11-04T00:00:00Z,0,0,0,0,0,0
2001-11-05T00:00:00Z,0,0,0,0,0,0
2001-11-06T00:00:00Z,0,0,0,0,0,0
2001-11-07T00:00:00Z,0,0,0,0,0,0
2001-11-08T00:00:00Z,0,0,0,0,0,0
2001-11-09T00:00:00Z,0.109447934,0.002634544,0.05132781,0.109447934,0.002634544,0.05132781
2001-11-10T00:00:00Z,3.0444496,7.0747795,2.6598458,3.0444496,7.0747795,2.6598458
2001-11-11T00:00:00Z,2.3129919,0.12868874,0.3587321,2.3129919,0.12868874,0.3587321
2001-11-12T00:00:00Z,11.456947,53.80356,7.335091,11.456947,53.80356,7.335091
2001-11-13T00:00:00Z,0.9422064,0.15281373,0.39091396,0.9422064,0.15281373,0.39091396
2001-11-14T00:00:00Z,0.008696576,4.79E-04,0.021884495,0.008696576,4.79E-04,0.021884495
2001-11-15T00:00:00Z,0,0,0,0,0,0
2001-11-16T00:00:00Z,0,0,0,0,0,0
2001-11-17T00:00:00Z,0,0,0,0,0,0
2001-11-18T00:00:00Z,0.008696576,4.79E-04,0.021884495,0.008696576,4.79E-04,0.021884495
2001-11-19T00:00:00Z,0,0,0,0,0,0
2001-11-20T00:00:00Z,4.382932,2.3825226,1.5435423,4.382932,2.3825226,1.5435423
2001-11-21T00:00:00Z,20.056274,97.44691,9.87152,20.056274,97.44691,9.87152
2001-11-22T00:00:00Z,10.478767,10.648998,3.2632804,10.478767,10.648998,3.2632804
2001-11-23T00:00:00Z,8.649287,1.597926,1.264091,8.649287,1.597926,1.264091
2001-11-24T00:00:00Z,20.860468,21.779833,4.666887,20.860468,21.779833,4.666887
2001-11-25T00:00:00Z,3.970431,0.40787104,0.6386478,3.970431,0.40787104,0.6386478
2001-11-26T00:00:00Z,0,0,0,0,0,0
2001-11-27T00:00:00Z,0.4382991,0.021132967,0.14537182,0.4382991,0.021132967,0.14537182
2001-11-28T00:00:00Z,5.993278,8.202264,2.8639596,5.993278,8.202264,2.8639596
2001-11-29T00:00:00Z,8.184393,2.972328,1.7240441,8.184393,2.972328,1.7240441
2001-11-30T00:00:00Z,4.3122306,1.3133961,1.146035,4.3122306,1.3133961,1.146035
2001-12-01T00:00:00Z,38.560574,40.930775,6.3977165,38.560574,40.930775,6.3977165
2001-12-02T00:00:00Z,33.611572,116.34638,10.786398,33.611572,116.34638,10.786398
2001-12-03T00:00:00Z,8.985895,2.2816997,1.5105295,8.985895,2.2816997,1.5105295
2001-12-04T00:00:00Z,1.0527536,1.1743176,1.0836594,1.0527536,1.1743176,1.0836594
2001-12-05T00:00:00Z,2.1646142,6.6441956,2.5776336,2.1646142,6.6441956,2.5776336
2001-12-06T00:00:00Z,0,0,0,0,0,0
2001-12-07T00:00:00Z,0,0,0,0,0,0
2001-12-08T00:00:00Z,0.42091426,1.121925,1.0592096,0.42091426,1.121925,1.0592096
2001-12-09T00:00:00Z,0.40111145,0.020907227,0.14459331,0.40111145,0.020907227,0.14459331
2001-12-10T00:00:00Z,0,0,0,0,0,0
2001-12-11T00:00:00Z,0,0,0,0,0,0
2001-12-12T00:00:00Z,1.0527185,0.15452112,0.39309174,1.0527185,0.15452112,0.39309174
2001-12-13T00:00:00Z,6.0235124,33.245914,5.765927,6.0235124,33.245914,5.765927
2001-12-14T00:00:00Z,8.990982,1.8683151,1.3668633,8.990982,1.8683151,1.3668633
2001-12-15T00:00:00Z,0,0,0,0,0,0
2001-12-16T00:00:00Z,5.14871,2.878589,1.6966405,5.14871,2.878589,1.6966405
2001-12-17T00:00:00Z,8.497419,7.0440516,2.6540632,8.497419,7.0440516,2.6540632
2001-12-18T00:00:00Z,4.2706685,0.47935644,0.6923557,4.2706685,0.47935644,0.6923557
2001-12-19T00:00:00Z,3.230094,6.7073846,2.5898619,3.230094,6.7073846,2.5898619
2001-12-20T00:00:00Z,2.3062801,11.612064,3.4076478,2.3062801,11.612064,3.4076478
2001-12-21T00:00:00Z,0.28292188,0.0466812,0.21605833,0.28292188,0.0466812,0.21605833
2001-12-22T00:00:00Z,4.6817126,24.804525,4.9804144,4.6817126,24.804525,4.9804144
2001-12-23T00:00:00Z,2.9296901,0.36245137,0.60203934,2.9296901,0.36245137,0.60203934
2001-12-24T00:00:00Z,0,0,0,0,0,0
2001-12-25T00:00:00Z,0.14483188,0.009537606,0.09766067,0.14483188,0.009537606,0.09766067
2001-12-26T00:00:00Z,0,0,0,0,0,0
2001-12-27T00:00:00Z,4.890022,2.6669924,1.6330929,4.890022,2.6669924,1.6330929
2001-12-28T00:00:00Z,9.708915,13.792828,3.7138696,9.708915,13.792828,3.7138696
2001-12-29T00:00:00Z,5.058155,0.5332669,0.73025125,5.058155,0.5332669,0.73025125
2001-12-30T00:00:00Z,4.536682,16.736391,4.0910134,4.536682,16.736391,4.0910134
2001-12-31T00:00:00Z,3.1557803,1.2695768,1.126755,3.1557803,1.2695768,1.126755
2002-01-01T00:00:00Z,3.263028,0.5345047,0.7310983,3.263028,0.5345047,0.7310983
2002-01-02T00:00:00Z,14.268654,9.614899,3.10079,14.268654,9.614899,3.10079
2002-01-03T00:00:00Z,4.365099,0.9719499,0.9858752,4.365099,0.9719499,0.9858752
2002-01-04T00:00:00Z,1.0502005,0.1362018,0.36905527,1.0502005,0.1362018,0.36905527
2002-01-05T00:00:00Z,4.236878,2.3570566,1.5352708,4.236878,2.3570566,1.5352708
2002-01-06T00:00:00Z,5.5682764,0.7710208,0.8780779,5.5682764,0.7710208,0.8780779
2002-01-07T00:00:00Z,0,0,0,0,0,0
2002-01-08T00:00:00Z,0.5039307,0.016297104,0.12766011,0.5039307,0.016297104,0.12766011
2002-01-09T00:00:00Z,0,0,0,0,0,0
2002-01-10T00:00:00Z,0,0,0,0,0,0
2002-01-11T00:00:00Z,0,0,0,0,0,0
2002-01-12T00:00:00Z,0,0,0,0,0,0
2002-01-13T00:00:00Z,0,0,0,0,0,0
2002-01-14T00:00:00Z,0,0,0,0,0,0
2002-01-15T00:00:00Z,0,0,0,0,0,0
2002-01-16T00:00:00Z,0.63953966,0.07618194,0.27601075,0.63953966,0.07618194,0.27601075
2002-01-17T00:00:00Z,0.39871904,0.025885884,0.1608909,0.39871904,0.025885884,0.1608909
2002-01-18T00:00:00Z,0,0,0,0,0,0
2002-01-19T00:00:00Z,0,0,0,0,0,0
2002-01-20T00:00:00Z,0,0,0,0,0,0
2002-01-21T00:00:00Z,1.7781222,1.8636543,1.3651572,1.7781222,1.8636543,1.3651572
2002-01-22T00:00:00Z,0,0,0,0,0,0
2002-01-23T00:00:00Z,0,0,0,0,0,0
2002-01-24T00:00:00Z,0,0,0,0,0,0
2002-01-25T00:00:00Z,0.6313494,0.021087205,0.14521435,0.6313494,0.021087205,0.14521435
2002-01-26T00:00:00Z,9.479593,37.895683,6.1559467,9.479593,37.895683,6.1559467
2002-01-27T00:00:00Z,0.060876027,0.023467625,0.15319146,0.060876027,0.023467625,0.15319146
2002-01-28T00:00:00Z,4.260721,0.81620187,0.9034389,4.260721,0.81620187,0.9034389
2002-01-29T00:00:00Z,3.060182,0.48013,0.6929141,3.060182,0.48013,0.6929141
2002-01-30T00:00:00Z,0,0,0,0,0,0
2002-01-31T00:00:00Z,0,0,0,0,0,0
2002-02-01T00:00:00Z,0,0,0,0,0,0
2002-02-02T00:00:00Z,0,0,0,0,0,0
2002-02-03T00:00:00Z,0,0,0,0,0,0
2002-02-04T00:00:00Z,0,0,0,0,0,0
2002-02-05T00:00:00Z,0,0,0,0,0,0
2002-02-06T00:00:00Z,3.181029,1.5913827,1.2615002,3.181029,1.5913827,1.2615002
2002-02-07T00:00:00Z,4.027699,20.801851,4.5609045,4.027699,20.801851,4.5609045
2002-02-08T00:00:00Z,5.5976987,1.6942331,1.301627,5.5976987,1.6942331,1.301627
2002-02-09T00:00:00Z,0,0,0,0,0,0
2002-02-10T00:00:00Z,0,0,0,0,0,0
2002-02-11T00:00:00Z,0,0,0,0,0,0
2002-02-12T00:00:00Z,0.2150186,0.009782959,0.09890884,0.2150186,0.009782959,0.09890884
2002-02-13T00:00:00Z,0.66840327,0.17357032,0.41661772,0.66840327,0.17357032,0.41661772
2002-02-14T00:00:00Z,0.70906514,0.060111973,0.24517743,0.70906514,0.060111973,0.24517743
2002-02-15T00:00:00Z,0.48867747,0.08933,0.29888126,0.48867747,0.08933,0.29888126
2002-02-16T00:00:00Z,3.1331773,31.671741,5.627765,3.1331773,31.671741,5.627765
2002-02-17T00:00:00Z,5.080664,0.66557705,0.81582904,5.080664,0.66557705,0.81582904
2002-02-18T00:00:00Z,0.596515,0.21798845,0.46689233,0.596515,0.21798845,0.46689233
2002-02-19T00:00:00Z,6.8616905,41.78833,6.4643893,6.8616905,41.78833,6.4643893
2002-02-20T00:00:00Z,0.5315513,0.035004757,0.18709558,0.5315513,0.035004757,0.18709558
2002-02-21T00:00:00Z,0,0,0,0,0,0
2002-02-22T00:00:00Z,0.020871779,0.002758643,0.052522786,0.020871779,0.002758643,0.052522786
2002-02-23T00:00:00Z,0,0,0,0,0,0
2002-02-24T00:00:00Z,0,0,0,0,0,0
2002-02-25T00:00:00Z,0,0,0,0,0,0
2002-02-26T00:00:00Z,0,0,0,0,0,0
2002-02-27T00:00:00Z,0,0,0,0,0,0
2002-02-28T00:00:00Z,0,0,0,0,0,0
2002-03-01T00:00:00Z,0,0,0,0,0,0
2002-03-02T00:00:00Z,0,0,0,0,0,0
2002-03-03T00:00:00Z,0,0,0,0,0,0
2002-03-04T00:00:00Z,0,0,0,0,0,0
2002-03-05T00:00:00Z,11.678794,12.874955,3.5881686,11.678794,12.874955,3.5881686
2002-03-06T00:00:00Z,21.485416,66.042076,8.126628,21.485416,66.042076,8.126628
2002-03-07T00:00:00Z,16.46187,3.1577654,1.7770102,16.46187,3.1577654,1.7770102
2002-03-08T00:00:00Z,0.6578445,0.01980673,0.14073639,0.6578445,0.01980673,0.14073639
2002-03-09T00:00:00Z,2.814727,1.9291584,1.3889415,2.814727,1.9291584,1.3889415
2002-03-10T00:00:00Z,2.3853776,0.43136352,0.6567827,2.3853776,0.43136352,0.6567827
2002-03-11T00:00:00Z,0,0,0,0,0,0
2002-03-12T00:00:00Z,2.347302,0.39983112,0.632322,2.347302,0.39983112,0.632322
2002-03-13T00:00:00Z,0.743368,0.017754946,0.13324769,0.743368,0.017754946,0.13324769
2002-03-14T00:00:00Z,2.54244,0.26297596,0.51281184,2.54244,0.26297596,0.51281184
2002-03-15T00:00:00Z,0.9239063,0.030736048,0.17531699,0.9239063,0.030736048,0.17531699
2002-03-16T00:00:00Z,4.724005,1.5191209,1.2325263,4.724005,1.5191209,1.2325263
2002-03-17T00:00:00Z,1.0738379,0.7592386,0.871343,1.0738379,0.7592386,0.871343
2002-03-18T00:00:00Z,0.8287545,0.23313321,0.4828387,0.8287545,0.23313321,0.4828387
2002-03-19T00:00:00Z,0,0,0,0,0,0
2002-03-20T00:00:00Z,0,0,0,0,0,0
2002-03-21T00:00:00Z,0.54222536,0.060282767,0.2455255,0.54222536,0.060282767,0.2455255
2002-03-22T00:00:00Z,7.7224765,41.695152,6.4571786,7.7224765,41.695152,6.4571786
2002-03-23T00:00:00Z,6.5804048,8.711194,2.9514732,6.5804048,8.711194,2.9514732
2002-03-24T00:00:00Z,0,0,0,0,0,0
2002-03-25T00:00:00Z,0,0,0,0,0,0
2002-03-26T00:00:00Z,0,0,0,0,0,0
2002-03-27T00:00:00Z,0,0,0,0,0,0
2002-03-28T00:00:00Z,0,0,0,0,0,0
2002-03-29T00:00:00Z,0,0,0,0,0,0
2002-03-30T00:00:00Z,0,0,0,0,0,0
2002-03-31T00:00:00Z,0,0,0,0,0,0
2002-04-01T00:00:00Z,0,0,0,0,0,0
2002-04-02T00:00:00Z,0,0,0,0,0,0
2002-04-03T00:00:00Z,0,0,0,0,0,0
2002-04-04T00:00:00Z,0,0,0,0,0,0
2002-04-05T00:00:00Z,0,0,0,0,0,0
2002-04-06T00:00:00Z,0,0,0,0,0,0
2002-04-07T00:00:00Z,0,0,0,0,0,0
2002-04-08T00:00:00Z,0,0,0,0,0,0
2002-04-09T00:00:00Z,0.26676652,0.012127695,0.11012581,0.26676652,0.012127695,0.11012581
2002-04-10T00:00:00Z,0,0,0,0,0,0
2002-04-11T00:00:00Z,0,0,0,0,0,0
2002-04-12T00:00:00Z,0,0,0,0,0,0
2002-04-13T00:00:00Z,0,0,0,0,0,0
2002-04-14T00:00:00Z,0.09044438,0.051801186,0.22759874,0.09044438,0.051801186,0.22759874
2002-04-15T00:00:00Z,0.7129108,0.15424553,0.39274102,0.7129108,0.15424553,0.39274102
2002-04-16T00:00:00Z,5.6694493,12.544046,3.5417576,5.6694493,12.544046,3.5417576
2002-04-17T00:00:00Z,10.449641,2.9384775,1.7141988,10.449641,2.9384775,1.7141988
2002-04-18T00:00:00Z,2.2940304,0.23738801,0.48722482,2.2940304,0.23738801,0.48722482
2002-04-19T00:00:00Z,0.8022036,0.087241344,0.29536647,0.8022036,0.087241344,0.29536647
2002-04-20T00:00:00Z,0,0,0,0,0,0
2002-04-21T00:00:00Z,0,0,0,0,0,0
2002-04-22T00:00:00Z,0,0,0,0,0,0
2002-04-23T00:00:00Z,0,0,0,0,0,0
2002-04-24T00:00:00Z,0,0,0,0,0,0
2002-04-25T00:00:00Z,0,0,0,0,0,0
2002-04-26T00:00:00Z,1.313381,0.3730626,0.6107885,1.313381,0.3730626,0.6107885
2002-04-27T00:00:00Z,2.5209966,1.4875695,1.2196596,2.5209966,1.4875695,1.2196596
2002-04-28T00:00:00Z,3.7959685,0.10768184,0.3281491,3.7959685,0.10768184,0.3281491
2002-04-29T00:00:00Z,8.929956,2.8630652,1.6920595,8.929956,2.8630652,1.6920595
2002-04-30T00:00:00Z,0,0,0,0,0,0
2002-05-01T00:00:00Z,0,0,0,0,0,0
2002-05-02T00:00:00Z,0,0,0,0,0,0
2002-05-03T00:00:00Z,0,0,0,0,0,0
2002-05-04T00:00:00Z,0,0,0,0,0,0
2002-05-05T00:00:00Z,0,0,0,0,0,0
2002-05-06T00:00:00Z,0,0,0,0,0,0
2002-05-07T00:00:00Z,0,0,0,0,0,0
2002-05-08T00:00:00Z,0,0,0,0,0,0
2002-05-09T00:00:00Z,0,0,0,0,0,0
2002-05-10T00:00:00Z,0.01391452,0.001226064,0.035015192,0.01391452,0.001226064,0.035015192
2002-05-11T00:00:00Z,0,0,0,0,0,0
2002-05-12T00:00:00Z,0,0,0,0,0,0
2002-05-13T00:00:00Z,0,0,0,0,0,0
2002-05-14T00:00:00Z,0,0,0,0,0,0
2002-05-15T00:00:00Z,0,0,0,0,0,0
2002-05-16T00:00:00Z,0,0,0,0,0,0
2002-05-17T00:00:00Z,0,0,0,0,0,0
2002-05-18T00:00:00Z,0.31248632,0.030587843,0.17489381,0.31248632,0.030587843,0.17489381
2002-05-19T00:00:00Z,2.8414361,12.011585,3.4657733,2.8414361,12.011585,3.4657733
2002-05-20T00:00:00Z,5.9837933,43.444843,6.59127,5.9837933,43.444843,6.59127
2002-05-21T00:00:00Z,1.3219681,0.11043067,0.3323111,1.3219681,0.11043067,0.3323111
2002-05-22T00:00:00Z,0,0,0,0,0,0
2002-05-23T00:00:00Z,0,0,0,0,0,0
2002-05-24T00:00:00Z,0,0,0,0,0,0
2002-05-25T00:00:00Z,0,0,0,0,0,0
2002-05-26T00:00:00Z,0,0,0,0,0,0
2002-05-27T00:00:00Z,0,0,0,0,0,0
2002-05-28T00:00:00Z,0,0,0,0,0,0
2002-05-29T00:00:00Z,0,0,0,0,0,0
2002-05-30T00:00:00Z,0,0,0,0,0,0
2002-05-31T00:00:00Z,0,0,0,0,0,0
2002-06-01T00:00:00Z,0,0,0,0,0,0
2002-06-02T00:00:00Z,0,0,0,0,0,0
2002-06-03T00:00:00Z,0,0,0,0,0,0
2002-06-04T00:00:00Z,0,0,0,0,0,0
2002-06-05T00:00:00Z,0,0,0,0,0,0
2002-06-06T00:00:00Z,0,0,0,0,0,0
2002-06-07T00:00:00Z,0,0,0,0,0,0
2002-06-08T00:00:00Z,0,0,0,0,0,0
2002-06-09T00:00:00Z,0,0,0,0,0,0
2002-06-10T00:00:00Z,0,0,0,0,0,0
2002-06-11T00:00:00Z,0,0,0,0,0,0
2002-06-12T00:00:00Z,0,0,0,0,0,0
2002-06-13T00:00:00Z,0,0,0,0,0,0
2002-06-14T00:00:00Z,0,0,0,0,0,0
2002-06-15T00:00:00Z,0,0,0,0,0,0
2002-06-16T00:00:00Z,0,0,0,0,0,0
2002-06-17T00:00:00Z,0,0,0,0,0,0
2002-06-18T00:00:00Z,0,0,0,0,0,0
2002-06-19T00:00:00Z,0,0,0,0,0,0
2002-06-20T00:00:00Z,0,0,0,0,0,0
2002-06-21T00:00:00Z,0,0,0,0,0,0
2002-06-22T00:00:00Z,0,0,0,0,0,0
2002-06-23T00:00:00Z,0,0,0,0,0,0
2002-06-24T00:00:00Z,0,0,0,0,0,0
2002-06-25T00:00:00Z,0,0,0,0,0,0
2002-06-26T00:00:00Z,0,0,0,0,0,0
2002-06-27T00:00:00Z,0,0,0,0,0,0
2002-06-28T00:00:00Z,0,0,0,0,0,0
2002-06-29T00:00:00Z,0,0,0,0,0,0
2002-06-30T00:00:00Z,0,0,0,0,0,0
2002-07-01T00:00:00Z,0,0,0,0,0,0
2002-07-02T00:00:00Z,0,0,0,0,0,0
2002-07-03T00:00:00Z,0,0,0,0,0,0
2002-07-04T00:00:00Z,0,0,0,0,0,0
2002-07-05T00:00:00Z,0,0,0,0,0,0
2002-07-06T00:00:00Z,0,0,0,0,0,0
2002-07-07T00:00:00Z,0,0,0,0,0,0
2002-07-08T00:00:00Z,0,0,0,0,0,0
2002-07-09T00:00:00Z,0,0,0,0,0,0
2002-07-10T00:00:00Z,0,0,0,0,0,0
2002-07-11T00:00:00Z,0.26304305,0.018336156,0.13541107,0.26304305,0.018336156,0.13541107
2002-07-12T00:00:00Z,1.639322,0.50105095,0.70784956,1.639322,0.50105095,0.70784956
2002-07-13T00:00:00Z,0,0,0,0,0,0
2002-07-14T00:00:00Z,0,0,0,0,0,0
2002-07-15T00:00:00Z,0,0,0,0,0,0
2002-07-16T00:00:00Z,3.6376152,4.4742556,2.1152437,3.6376152,4.4742556,2.1152437
2002-07-17T00:00:00Z,4.906339,6.614538,2.5718744,4.906339,6.614538,2.5718744
2002-07-18T00:00:00Z,1.0700234,0.34621108,0.588397,1.0700234,0.34621108,0.588397
2002-07-19T00:00:00Z,0.22857215,0.011143006,0.10556044,0.22857215,0.011143006,0.10556044
2002-07-20T00:00:00Z,0,0,0,0,0,0
2002-07-21T00:00:00Z,0,0,0,0,0,0
2002-07-22T00:00:00Z,0,0,0,0,0,0
2002-07-23T00:00:00Z,0,0,0,0,0,0
2002-07-24T00:00:00Z,0,0,0,0,0,0
2002-07-25T00:00:00Z,0,0,0,0,0,0
2002-07-26T00:00:00Z,0,0,0,0,0,0
2002-07-27T00:00:00Z,0,0,0,0,0,0
2002-07-28T00:00:00Z,0,0,0,0,0,0
2002-07-29T00:00:00Z,0,0,0,0,0,0
2002-07-30T00:00:00Z,0,0,0,0,0,0
2002-07-31T00:00:00Z,0.26304305,0.018336156,0.13541107,0.26304305,0.018336156,0.13541107
2002-08-01T00:00:00Z,1.1030655,0.1865342,0.43189606,1.1030655,0.1865342,0.43189606
2002-08-02T00:00:00Z,0,0,0,0,0,0
2002-08-03T00:00:00Z,0,0,0,0,0,0
2002-08-04T00:00:00Z,0,0,0,0,0,0
2002-08-05T00:00:00Z,0,0,0,0,0,0
2002-08-06T00:00:00Z,0,0,0,0,0,0
2002-08-07T00:00:00Z,0,0,0,0,0,0
2002-08-08T00:00:00Z,0,0,0,0,0,0
2002-08-09T00:00:00Z,0,0,0,0,0,0
2002-08-10T00:00:00Z,0,0,0,0,0,0
2002-08-11T00:00:00Z,0,0,0,0,0,0
2002-08-12T00:00:00Z,0,0,0,0,0,0
2002-08-13T00:00:00Z,0,0,0,0,0,0
2002-08-14T00:00:00Z,0,0,0,0,0,0
2002-08-15T00:00:00Z,0,0,0,0,0,0
2002-08-16T00:00:00Z,0,0,0,0,0,0
2002-08-17T00:00:00Z,0,0,0,0,0,0
2002-08-18T00:00:00Z,0,0,0,0,0,0
2002-08-19T00:00:00Z,0,0,0,0,0,0
