Time,InitRow,InitColumn,InitPercentConifer,WindSpeed,WindDirection,FireWeatherIndex,TotalSites,CohortsKilled,MeanSeverity,
2, 36, 30, 0, 0, 0, NaN, 0, 0, 0, 
2, 37, 30, 0, 0, 0, NaN, 0, 0, 0, 
2, 38, 30, 0, 0, 0, NaN, 0, 0, 0, 
2, 38, 29, 0, 0, 0, NaN, 0, 0, 0, 
2, 1, 51, 0, 0, 0, NaN, 0, 0, 0, 
2, 1, 50, 0, 0, 0, NaN, 0, 0, 0, 
2, 2, 50, 0, 0, 0, NaN, 0, 0, 0, 
2, 3, 50, 0, 0, 0, NaN, 0, 0, 0, 
2, 3, 49, 0, 0, 0, NaN, 0, 0, 0, 
2, 4, 49, 0, 0, 0, NaN, 0, 0, 0, 
2, 7, 45, 0, 0, 0, NaN, 0, 0, 0, 
2, 7, 46, 0, 0, 0, NaN, 0, 0, 0, 
2, 7, 47, 0, 0, 0, NaN, 0, 0, 0, 
2, 8, 47, 0, 0, 0, NaN, 0, 0, 0, 
2, 8, 46, 0, 0, 0, NaN, 0, 0, 0, 
2, 8, 45, 0, 0, 0, NaN, 0, 0, 0, 
2, 59, 93, 0, 0, 0, NaN, 0, 0, 0, 
2, 60, 93, 0, 0, 0, NaN, 0, 0, 0, 
2, 60, 92, 0, 0, 0, NaN, 0, 0, 0, 
2, 59, 92, 0, 0, 0, NaN, 0, 0, 0, 
2, 58, 92, 0, 0, 0, NaN, 0, 0, 0, 
2, 58, 91, 0, 0, 0, NaN, 0, 0, 0, 
2, 60, 93, 0, 0, 0, NaN, 0, 0, 0, 
2, 61, 93, 0, 0, 0, NaN, 0, 0, 0, 
2, 61, 92, 0, 0, 0, NaN, 0, 0, 0, 
2, 61, 91, 0, 0, 0, NaN, 0, 0, 0, 
2, 60, 91, 0, 0, 0, NaN, 0, 0, 0, 
2, 59, 91, 0, 0, 0, NaN, 0, 0, 0, 
2, 78, 48, 0, 0, 0, NaN, 0, 0, 0, 
2, 78, 47, 0, 0, 0, NaN, 0, 0, 0, 
2, 77, 47, 0, 0, 0, NaN, 0, 0, 0, 
2, 76, 47, 0, 0, 0, NaN, 0, 0, 0, 
2, 76, 48, 0, 0, 0, NaN, 0, 0, 0, 
2, 77, 48, 0, 0, 0, NaN, 0, 0, 0, 
2, 40, 72, 0, 0, 0, NaN, 0, 0, 0, 
2, 40, 73, 0, 0, 0, NaN, 0, 0, 0, 
2, 40, 74, 0, 0, 0, NaN, 0, 0, 0, 
2, 39, 74, 0, 0, 0, NaN, 0, 0, 0, 
2, 39, 75, 0, 0, 0, NaN, 0, 0, 0, 
2, 39, 76, 0, 0, 0, NaN, 0, 0, 0, 
2, 63, 39, 0, 0, 0, NaN, 0, 0, 0, 
2, 63, 40, 0, 0, 0, NaN, 0, 0, 0, 
2, 64, 40, 0, 0, 0, NaN, 0, 0, 0, 
2, 65, 40, 0, 0, 0, NaN, 0, 0, 0, 
2, 65, 41, 0, 0, 0, NaN, 0, 0, 0, 
2, 65, 42, 0, 0, 0, NaN, 0, 0, 0, 
2, 92, 30, 0, 0, 0, NaN, 0, 0, 0, 
2, 92, 31, 0, 0, 0, NaN, 0, 0, 0, 
2, 93, 31, 0, 0, 0, NaN, 0, 0, 0, 
2, 94, 31, 0, 0, 0, NaN, 0, 0, 0, 
2, 94, 32, 0, 0, 0, NaN, 0, 0, 0, 
2, 94, 33, 0, 0, 0, NaN, 0, 0, 0, 
2, 86, 40, 0, 0, 0, NaN, 0, 0, 0, 
2, 86, 39, 0, 0, 0, NaN, 0, 0, 0, 
2, 87, 39, 0, 0, 0, NaN, 0, 0, 0, 
2, 87, 38, 0, 0, 0, NaN, 0, 0, 0, 
2, 87, 37, 0, 0, 0, NaN, 0, 0, 0, 
2, 87, 36, 0, 0, 0, NaN, 0, 0, 0, 
2, 34, 89, 0, 0, 0, NaN, 0, 0, 0, 
2, 34, 90, 0, 0, 0, NaN, 0, 0, 0, 
2, 33, 90, 0, 0, 0, NaN, 0, 0, 0, 
2, 33, 91, 0, 0, 0, NaN, 0, 0, 0, 
2, 33, 92, 0, 0, 0, NaN, 0, 0, 0, 
2, 33, 93, 0, 0, 0, NaN, 0, 0, 0, 
2, 93, 15, 0, 0, 0, 0.144987476194279, 0, 0, 0, 
2, 94, 15, 0, 0, 0, 0.144987476194279, 0, 0, 0, 
2, 94, 16, 0, 0, 0, 0.144987476194279, 0, 0, 0, 
2, 93, 16, 0, 0, 0, 0.144987476194279, 0, 0, 0, 
2, 93, 17, 0, 0, 0, 0.144987476194279, 0, 0, 0, 
2, 92, 17, 0, 0, 0, 0.144987476194279, 0, 0, 0, 
2, 91, 40, 0, 0, 0, NaN, 0, 0, 0, 
2, 91, 41, 0, 0, 0, NaN, 0, 0, 0, 
2, 90, 41, 0, 0, 0, NaN, 0, 0, 0, 
2, 90, 42, 0, 0, 0, NaN, 0, 0, 0, 
2, 91, 42, 0, 0, 0, NaN, 0, 0, 0, 
2, 91, 43, 0, 0, 0, NaN, 0, 0, 0, 
2, 56, 97, 0, 0, 0, NaN, 0, 0, 0, 
2, 56, 96, 0, 0, 0, NaN, 0, 0, 0, 
2, 55, 96, 0, 0, 0, NaN, 0, 0, 0, 
2, 55, 95, 0, 0, 0, NaN, 0, 0, 0, 
2, 55, 94, 0, 0, 0, NaN, 0, 0, 0, 
2, 54, 94, 0, 0, 0, NaN, 0, 0, 0, 
2, 64, 53, 0, 0, 0, NaN, 0, 0, 0, 
2, 65, 53, 0, 0, 0, NaN, 0, 0, 0, 
2, 66, 53, 0, 0, 0, NaN, 0, 0, 0, 
2, 66, 52, 0, 0, 0, NaN, 0, 0, 0, 
2, 66, 51, 0, 0, 0, NaN, 0, 0, 0, 
2, 67, 51, 0, 0, 0, NaN, 0, 0, 0, 
3, 2, 25, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 25, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 24, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 23, 0, 0, 0, NaN, 0, 0, 0, 
3, 4, 23, 0, 0, 0, NaN, 0, 0, 0, 
3, 4, 22, 0, 0, 0, NaN, 0, 0, 0, 
3, 39, 1, 0, 0, 0, 0.376519085568538, 0, 0, 0, 
3, 39, 2, 0, 0, 0, 0.376519085568538, 0, 0, 0, 
3, 39, 3, 0, 0, 0, 0.376519085568538, 0, 0, 0, 
3, 40, 3, 0, 0, 0, 0.376519085568538, 0, 0, 0, 
3, 40, 2, 0, 0, 0, 0.376519085568538, 0, 0, 0, 
3, 41, 2, 0, 0, 0, 0.376519085568538, 0, 0, 0, 
3, 44, 25, 0, 0, 0, NaN, 0, 0, 0, 
3, 44, 26, 0, 0, 0, NaN, 0, 0, 0, 
3, 45, 26, 0, 0, 0, NaN, 0, 0, 0, 
3, 45, 27, 0, 0, 0, NaN, 0, 0, 0, 
3, 46, 27, 0, 0, 0, NaN, 0, 0, 0, 
3, 47, 27, 0, 0, 0, NaN, 0, 0, 0, 
3, 79, 98, 0, 0, 0, NaN, 0, 0, 0, 
3, 79, 99, 0, 0, 0, NaN, 0, 0, 0, 
3, 78, 99, 0, 0, 0, NaN, 0, 0, 0, 
3, 77, 99, 0, 0, 0, NaN, 0, 0, 0, 
3, 77, 98, 0, 0, 0, NaN, 0, 0, 0, 
3, 76, 98, 0, 0, 0, NaN, 0, 0, 0, 
3, 53, 10, 0, 0, 0, 0.227357517531954, 0, 0, 0, 
3, 53, 9, 0, 0, 0, 0.227357517531954, 0, 0, 0, 
3, 52, 9, 0, 0, 0, 0.227357517531954, 0, 0, 0, 
3, 51, 9, 0, 0, 0, 0.227357517531954, 0, 0, 0, 
3, 51, 8, 0, 0, 0, 0.227357517531954, 0, 0, 0, 
3, 50, 8, 0, 0, 0, 0.227357517531954, 0, 0, 0, 
3, 37, 4, 0, 0, 0, 0.229849918889812, 0, 0, 0, 
3, 37, 3, 0, 0, 0, 0.229849918889812, 0, 0, 0, 
3, 37, 2, 0, 0, 0, 0.229849918889812, 0, 0, 0, 
3, 38, 2, 0, 0, 0, 0.229849918889812, 0, 0, 0, 
3, 38, 1, 0, 0, 0, 0.229849918889812, 0, 0, 0, 
3, 37, 1, 0, 0, 0, 0.229849918889812, 0, 0, 0, 
3, 48, 98, 0, 0, 0, NaN, 0, 0, 0, 
3, 48, 97, 0, 0, 0, NaN, 0, 0, 0, 
3, 47, 97, 0, 0, 0, NaN, 0, 0, 0, 
3, 47, 98, 0, 0, 0, NaN, 0, 0, 0, 
3, 46, 98, 0, 0, 0, NaN, 0, 0, 0, 
3, 46, 99, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 1, 0, 0, 0, 0.241766273618195, 0, 0, 0, 
3, 22, 1, 0, 0, 0, 0.241766273618195, 0, 0, 0, 
3, 23, 1, 0, 0, 0, 0.241766273618195, 0, 0, 0, 
3, 23, 2, 0, 0, 0, 0.241766273618195, 0, 0, 0, 
3, 23, 3, 0, 0, 0, 0.241766273618195, 0, 0, 0, 
3, 23, 4, 0, 0, 0, 0.241766273618195, 0, 0, 0, 
3, 39, 10, 0, 0, 0, 0.237078744531846, 0, 0, 0, 
3, 40, 10, 0, 0, 0, 0.237078744531846, 0, 0, 0, 
3, 40, 9, 0, 0, 0, 0.237078744531846, 0, 0, 0, 
3, 40, 8, 0, 0, 0, 0.237078744531846, 0, 0, 0, 
3, 41, 8, 0, 0, 0, 0.237078744531846, 0, 0, 0, 
3, 42, 8, 0, 0, 0, 0.237078744531846, 0, 0, 0, 
3, 69, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 68, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 68, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 67, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 67, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 67, 75, 0, 0, 0, NaN, 0, 0, 0, 
3, 26, 47, 0, 0, 0, NaN, 0, 0, 0, 
3, 26, 46, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 46, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 45, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 44, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 43, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 71, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 72, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 2, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 2, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 75, 0, 0, 0, NaN, 0, 0, 0, 
3, 61, 75, 0, 0, 0, NaN, 0, 0, 0, 
3, 61, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 61, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 86, 52, 0, 0, 0, NaN, 0, 0, 0, 
3, 85, 52, 0, 0, 0, NaN, 0, 0, 0, 
3, 85, 53, 0, 0, 0, NaN, 0, 0, 0, 
3, 84, 53, 0, 0, 0, NaN, 0, 0, 0, 
3, 83, 53, 0, 0, 0, NaN, 0, 0, 0, 
3, 83, 52, 0, 0, 0, NaN, 0, 0, 0, 
3, 54, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 55, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 55, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 55, 72, 0, 0, 0, NaN, 0, 0, 0, 
3, 56, 72, 0, 0, 0, NaN, 0, 0, 0, 
3, 57, 72, 0, 0, 0, NaN, 0, 0, 0, 
3, 23, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 22, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 74, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 22, 73, 0, 0, 0, NaN, 0, 0, 0, 
3, 22, 72, 0, 0, 0, NaN, 0, 0, 0, 
3, 62, 80, 0, 0, 0, NaN, 0, 0, 0, 
3, 62, 79, 0, 0, 0, NaN, 0, 0, 0, 
3, 63, 79, 0, 0, 0, NaN, 0, 0, 0, 
3, 63, 80, 0, 0, 0, NaN, 0, 0, 0, 
3, 63, 81, 0, 0, 0, NaN, 0, 0, 0, 
3, 63, 82, 0, 0, 0, NaN, 0, 0, 0, 
3, 41, 56, 0, 0, 0, NaN, 0, 0, 0, 
3, 42, 56, 0, 0, 0, NaN, 0, 0, 0, 
3, 43, 56, 0, 0, 0, NaN, 0, 0, 0, 
3, 43, 55, 0, 0, 0, NaN, 0, 0, 0, 
3, 44, 55, 0, 0, 0, NaN, 0, 0, 0, 
3, 45, 55, 0, 0, 0, NaN, 0, 0, 0, 
3, 6, 54, 0, 0, 0, NaN, 0, 0, 0, 
3, 6, 55, 0, 0, 0, NaN, 0, 0, 0, 
3, 6, 56, 0, 0, 0, NaN, 0, 0, 0, 
3, 7, 56, 0, 0, 0, NaN, 0, 0, 0, 
3, 8, 56, 0, 0, 0, NaN, 0, 0, 0, 
3, 8, 55, 0, 0, 0, NaN, 0, 0, 0, 
3, 14, 84, 0, 0, 0, NaN, 0, 0, 0, 
3, 14, 83, 0, 0, 0, NaN, 0, 0, 0, 
3, 14, 82, 0, 0, 0, NaN, 0, 0, 0, 
3, 14, 81, 0, 0, 0, NaN, 0, 0, 0, 
3, 13, 81, 0, 0, 0, NaN, 0, 0, 0, 
3, 12, 81, 0, 0, 0, NaN, 0, 0, 0, 
3, 17, 39, 0, 0, 0, NaN, 0, 0, 0, 
3, 17, 40, 0, 0, 0, NaN, 0, 0, 0, 
3, 18, 40, 0, 0, 0, NaN, 0, 0, 0, 
3, 18, 39, 0, 0, 0, NaN, 0, 0, 0, 
3, 18, 38, 0, 0, 0, NaN, 0, 0, 0, 
3, 18, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 58, 42, 0, 0, 0, NaN, 0, 0, 0, 
3, 57, 42, 0, 0, 0, NaN, 0, 0, 0, 
3, 57, 43, 0, 0, 0, NaN, 0, 0, 0, 
3, 56, 43, 0, 0, 0, NaN, 0, 0, 0, 
3, 55, 43, 0, 0, 0, NaN, 0, 0, 0, 
3, 55, 44, 0, 0, 0, NaN, 0, 0, 0, 
3, 63, 8, 0, 0, 0, 0.243885334483727, 0, 0, 0, 
3, 63, 7, 0, 0, 0, 0.243885334483727, 0, 0, 0, 
3, 63, 6, 0, 0, 0, 0.243885334483727, 0, 0, 0, 
3, 63, 5, 0, 0, 0, 0.243885334483727, 0, 0, 0, 
3, 64, 5, 0, 0, 0, 0.243885334483727, 0, 0, 0, 
3, 64, 6, 0, 0, 0, 0.243885334483727, 0, 0, 0, 
3, 70, 62, 0, 0, 0, NaN, 0, 0, 0, 
3, 70, 63, 0, 0, 0, NaN, 0, 0, 0, 
3, 71, 63, 0, 0, 0, NaN, 0, 0, 0, 
3, 72, 63, 0, 0, 0, NaN, 0, 0, 0, 
3, 73, 63, 0, 0, 0, NaN, 0, 0, 0, 
3, 73, 62, 0, 0, 0, NaN, 0, 0, 0, 
3, 52, 38, 0, 0, 0, NaN, 0, 0, 0, 
3, 53, 38, 0, 0, 0, NaN, 0, 0, 0, 
3, 53, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 54, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 54, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 53, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 59, 79, 0, 0, 0, NaN, 0, 0, 0, 
3, 58, 79, 0, 0, 0, NaN, 0, 0, 0, 
3, 57, 79, 0, 0, 0, NaN, 0, 0, 0, 
3, 56, 79, 0, 0, 0, NaN, 0, 0, 0, 
3, 56, 78, 0, 0, 0, NaN, 0, 0, 0, 
3, 56, 77, 0, 0, 0, NaN, 0, 0, 0, 
3, 95, 19, 0, 0, 0, 0.252350119582643, 0, 0, 0, 
3, 95, 20, 0, 0, 0, NaN, 0, 0, 0, 
3, 95, 21, 0, 0, 0, NaN, 0, 0, 0, 
3, 95, 22, 0, 0, 0, NaN, 0, 0, 0, 
3, 94, 22, 0, 0, 0, NaN, 0, 0, 0, 
3, 94, 23, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 26, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 26, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 26, 38, 0, 0, 0, NaN, 0, 0, 0, 
3, 26, 39, 0, 0, 0, NaN, 0, 0, 0, 
3, 54, 90, 0, 0, 0, NaN, 0, 0, 0, 
3, 54, 89, 0, 0, 0, NaN, 0, 0, 0, 
3, 55, 89, 0, 0, 0, NaN, 0, 0, 0, 
3, 56, 89, 0, 0, 0, NaN, 0, 0, 0, 
3, 56, 88, 0, 0, 0, NaN, 0, 0, 0, 
3, 57, 88, 0, 0, 0, NaN, 0, 0, 0, 
3, 19, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 20, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 38, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 39, 0, 0, 0, NaN, 0, 0, 0, 
3, 75, 59, 0, 0, 0, NaN, 0, 0, 0, 
3, 74, 59, 0, 0, 0, NaN, 0, 0, 0, 
3, 74, 60, 0, 0, 0, NaN, 0, 0, 0, 
3, 73, 60, 0, 0, 0, NaN, 0, 0, 0, 
3, 73, 61, 0, 0, 0, NaN, 0, 0, 0, 
3, 74, 61, 0, 0, 0, NaN, 0, 0, 0, 
3, 38, 32, 0, 0, 0, NaN, 0, 0, 0, 
3, 39, 32, 0, 0, 0, NaN, 0, 0, 0, 
3, 40, 32, 0, 0, 0, NaN, 0, 0, 0, 
3, 40, 33, 0, 0, 0, NaN, 0, 0, 0, 
3, 40, 34, 0, 0, 0, NaN, 0, 0, 0, 
3, 40, 35, 0, 0, 0, NaN, 0, 0, 0, 
3, 77, 34, 0, 0, 0, NaN, 0, 0, 0, 
3, 77, 33, 0, 0, 0, NaN, 0, 0, 0, 
3, 78, 33, 0, 0, 0, NaN, 0, 0, 0, 
3, 78, 34, 0, 0, 0, NaN, 0, 0, 0, 
3, 78, 35, 0, 0, 0, NaN, 0, 0, 0, 
3, 77, 35, 0, 0, 0, NaN, 0, 0, 0, 
3, 16, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 16, 38, 0, 0, 0, NaN, 0, 0, 0, 
3, 16, 39, 0, 0, 0, NaN, 0, 0, 0, 
3, 16, 40, 0, 0, 0, NaN, 0, 0, 0, 
3, 16, 41, 0, 0, 0, NaN, 0, 0, 0, 
3, 15, 41, 0, 0, 0, NaN, 0, 0, 0, 
3, 40, 71, 0, 0, 0, NaN, 0, 0, 0, 
3, 40, 70, 0, 0, 0, NaN, 0, 0, 0, 
3, 41, 70, 0, 0, 0, NaN, 0, 0, 0, 
3, 41, 71, 0, 0, 0, NaN, 0, 0, 0, 
3, 41, 72, 0, 0, 0, NaN, 0, 0, 0, 
3, 42, 72, 0, 0, 0, NaN, 0, 0, 0, 
3, 22, 70, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 70, 0, 0, 0, NaN, 0, 0, 0, 
3, 20, 70, 0, 0, 0, NaN, 0, 0, 0, 
3, 20, 69, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 69, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 68, 0, 0, 0, NaN, 0, 0, 0, 
3, 59, 39, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 39, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 38, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 61, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 61, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 48, 87, 0, 0, 0, NaN, 0, 0, 0, 
3, 48, 86, 0, 0, 0, NaN, 0, 0, 0, 
3, 47, 86, 0, 0, 0, NaN, 0, 0, 0, 
3, 47, 85, 0, 0, 0, NaN, 0, 0, 0, 
3, 48, 85, 0, 0, 0, NaN, 0, 0, 0, 
3, 48, 84, 0, 0, 0, NaN, 0, 0, 0, 
3, 44, 50, 0, 0, 0, NaN, 0, 0, 0, 
3, 45, 50, 0, 0, 0, NaN, 0, 0, 0, 
3, 46, 50, 0, 0, 0, NaN, 0, 0, 0, 
3, 46, 49, 0, 0, 0, NaN, 0, 0, 0, 
3, 46, 48, 0, 0, 0, NaN, 0, 0, 0, 
3, 47, 48, 0, 0, 0, NaN, 0, 0, 0, 
3, 74, 34, 0, 0, 0, NaN, 0, 0, 0, 
3, 75, 34, 0, 0, 0, NaN, 0, 0, 0, 
3, 75, 35, 0, 0, 0, NaN, 0, 0, 0, 
3, 74, 35, 0, 0, 0, NaN, 0, 0, 0, 
3, 74, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 75, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 93, 91, 0, 0, 0, NaN, 0, 0, 0, 
3, 92, 91, 0, 0, 0, NaN, 0, 0, 0, 
3, 92, 90, 0, 0, 0, NaN, 0, 0, 0, 
3, 93, 90, 0, 0, 0, NaN, 0, 0, 0, 
3, 94, 90, 0, 0, 0, NaN, 0, 0, 0, 
3, 95, 90, 0, 0, 0, NaN, 0, 0, 0, 
3, 1, 92, 0, 0, 0, NaN, 0, 0, 0, 
3, 2, 92, 0, 0, 0, NaN, 0, 0, 0, 
3, 2, 93, 0, 0, 0, NaN, 0, 0, 0, 
3, 1, 93, 0, 0, 0, NaN, 0, 0, 0, 
3, 1, 94, 0, 0, 0, NaN, 0, 0, 0, 
3, 1, 95, 0, 0, 0, NaN, 0, 0, 0, 
3, 1, 3, 0, 0, 0, 0.19990162521956, 0, 0, 0, 
3, 2, 3, 0, 0, 0, 0.19990162521956, 0, 0, 0, 
3, 3, 3, 0, 0, 0, 0.19990162521956, 0, 0, 0, 
3, 4, 3, 0, 0, 0, 0.19990162521956, 0, 0, 0, 
3, 4, 2, 0, 0, 0, 0.19990162521956, 0, 0, 0, 
3, 3, 2, 0, 0, 0, 0.19990162521956, 0, 0, 0, 
3, 26, 22, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 22, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 21, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 20, 0, 0, 0, NaN, 0, 0, 0, 
3, 25, 19, 0, 0, 0, 0.200963284447512, 0, 0, 0, 
3, 24, 19, 0, 0, 0, 0.200963284447512, 0, 0, 0, 
3, 16, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 15, 36, 0, 0, 0, NaN, 0, 0, 0, 
3, 15, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 14, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 13, 37, 0, 0, 0, NaN, 0, 0, 0, 
3, 13, 38, 0, 0, 0, NaN, 0, 0, 0, 
3, 90, 7, 0, 0, 0, 0.21183869915525, 0, 0, 0, 
3, 90, 8, 0, 0, 0, 0.21183869915525, 0, 0, 0, 
3, 91, 8, 0, 0, 0, 0.21183869915525, 0, 0, 0, 
3, 91, 9, 0, 0, 0, 0.21183869915525, 0, 0, 0, 
3, 91, 10, 0, 0, 0, 0.21183869915525, 0, 0, 0, 
3, 90, 10, 0, 0, 0, 0.21183869915525, 0, 0, 0, 
3, 62, 77, 0, 0, 0, NaN, 0, 0, 0, 
3, 61, 77, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 77, 0, 0, 0, NaN, 0, 0, 0, 
3, 59, 77, 0, 0, 0, NaN, 0, 0, 0, 
3, 59, 78, 0, 0, 0, NaN, 0, 0, 0, 
3, 58, 78, 0, 0, 0, NaN, 0, 0, 0, 
3, 66, 21, 0, 0, 0, NaN, 0, 0, 0, 
3, 67, 21, 0, 0, 0, NaN, 0, 0, 0, 
3, 68, 21, 0, 0, 0, NaN, 0, 0, 0, 
3, 68, 22, 0, 0, 0, NaN, 0, 0, 0, 
3, 69, 22, 0, 0, 0, NaN, 0, 0, 0, 
3, 69, 23, 0, 0, 0, NaN, 0, 0, 0, 
3, 20, 65, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 65, 0, 0, 0, NaN, 0, 0, 0, 
3, 21, 66, 0, 0, 0, NaN, 0, 0, 0, 
3, 20, 66, 0, 0, 0, NaN, 0, 0, 0, 
3, 19, 66, 0, 0, 0, NaN, 0, 0, 0, 
3, 19, 67, 0, 0, 0, NaN, 0, 0, 0, 
3, 4, 48, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 48, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 47, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 46, 0, 0, 0, NaN, 0, 0, 0, 
3, 3, 45, 0, 0, 0, NaN, 0, 0, 0, 
3, 4, 45, 0, 0, 0, NaN, 0, 0, 0, 
3, 97, 78, 0, 0, 0, NaN, 0, 0, 0, 
3, 97, 77, 0, 0, 0, NaN, 0, 0, 0, 
3, 98, 77, 0, 0, 0, NaN, 0, 0, 0, 
3, 99, 77, 0, 0, 0, NaN, 0, 0, 0, 
3, 99, 78, 0, 0, 0, NaN, 0, 0, 0, 
3, 99, 79, 0, 0, 0, NaN, 0, 0, 0, 
3, 9, 15, 0, 0, 0, 0.153073955953846, 0, 0, 0, 
3, 9, 14, 0, 0, 0, 0.153073955953846, 0, 0, 0, 
3, 9, 13, 0, 0, 0, 0.153073955953846, 0, 0, 0, 
3, 8, 13, 0, 0, 0, 0.153073955953846, 0, 0, 0, 
3, 8, 12, 0, 0, 0, 0.153073955953846, 0, 0, 0, 
3, 7, 12, 0, 0, 0, 0.153073955953846, 0, 0, 0, 
3, 78, 46, 0, 0, 0, NaN, 0, 0, 0, 
3, 79, 46, 0, 0, 0, NaN, 0, 0, 0, 
3, 79, 47, 0, 0, 0, NaN, 0, 0, 0, 
3, 79, 48, 0, 0, 0, NaN, 0, 0, 0, 
3, 79, 49, 0, 0, 0, NaN, 0, 0, 0, 
3, 79, 50, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 63, 0, 0, 0, NaN, 0, 0, 0, 
3, 60, 64, 0, 0, 0, NaN, 0, 0, 0, 
3, 59, 64, 0, 0, 0, NaN, 0, 0, 0, 
3, 59, 63, 0, 0, 0, NaN, 0, 0, 0, 
3, 58, 63, 0, 0, 0, NaN, 0, 0, 0, 
3, 58, 64, 0, 0, 0, NaN, 0, 0, 0, 
3, 29, 66, 0, 0, 0, NaN, 0, 0, 0, 
3, 30, 66, 0, 0, 0, NaN, 0, 0, 0, 
3, 31, 66, 0, 0, 0, NaN, 0, 0, 0, 
3, 31, 65, 0, 0, 0, NaN, 0, 0, 0, 
3, 32, 65, 0, 0, 0, NaN, 0, 0, 0, 
3, 33, 65, 0, 0, 0, NaN, 0, 0, 0, 
3, 42, 99, 0, 0, 0, NaN, 0, 0, 0, 
3, 41, 99, 0, 0, 0, NaN, 0, 0, 0, 
3, 40, 99, 0, 0, 0, NaN, 0, 0, 0, 
3, 39, 99, 0, 0, 0, NaN, 0, 0, 0, 
3, 39, 98, 0, 0, 0, NaN, 0, 0, 0, 
3, 40, 98, 0, 0, 0, NaN, 0, 0, 0, 
3, 76, 58, 0, 0, 0, NaN, 0, 0, 0, 
