,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11,eco1,eco2,eco3,eco4,eco5,eco6,eco8,eco9,eco10,eco11
TIMESTEP,MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),MEAN(DEGREES),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),VARIANCE(DEGREES^2),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES),STD_DEV(DEGREES)
1980-07-23T00:00:00Z,223.034028,217.183416,231.25879,225.412836,215.12946,231.509024,235.654143,230.745696,223.524369,235.655163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-24T00:00:00Z,111.658436,115.269996,92.12158,100.31556,94.448016,91.967118,78.997557,103.439966,100.711694,76.841872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-25T00:00:00Z,152.312925,144.19278,162.51465,155.140949,147.346982,168.918903,164.418319,161.051264,152.146734,170.005973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-26T00:00:00Z,154.407088,150.573207,176.50545,170.786327,154.154722,172.949095,179.372724,171.43452,167.886059,177.503272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-27T00:00:00Z,180.803844,177.290708,174.40882,183.434918,166.624216,172.049928,169.011514,177.425703,181.385277,166.376853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-28T00:00:00Z,240.617466,248.691282,219.0147,247.742513,222.773168,212.832924,204.602946,227.5808,248.054682,196.415963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-29T00:00:00Z,337.246004,337.432382,325.585919,335.277587,298.216373,330.544524,316.381767,322.869574,327.868185,319.330214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-30T00:00:00Z,290.997514,299.958809,279.568668,282.560488,291.745123,282.468001,274.36417,283.442936,275.288602,276.217972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-07-31T00:00:00Z,236.668663,231.673398,229.724559,221.921291,231.557762,240.54814,234.553236,234.79147,218.75221,238.506039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-01T00:00:00Z,263.300578,266.354885,256.003752,254.69284,262.493122,264.724245,258.110175,262.759549,254.282916,261.952447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-02T00:00:00Z,233.968112,238.616973,236.626195,233.739172,248.735721,239.612291,240.283335,235.532592,236.468715,242.656464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-03T00:00:00Z,243.765878,244.824102,241.331367,239.970458,244.353746,243.84964,242.22526,243.07825,240.223028,242.983506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-04T00:00:00Z,244.492727,245.024826,242.889048,239.102534,246.446856,247.905883,244.885102,244.654594,238.940401,247.031604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-05T00:00:00Z,252.658729,250.23451,247.262702,241.412709,246.377588,255.377433,249.195148,251.758517,239.5507,251.932729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-06T00:00:00Z,216.542725,202.372466,221.991151,202.405416,195.363447,233.021246,230.987821,222.608302,197.717323,237.044971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-07T00:00:00Z,240.769995,158.661912,236.169028,180.121149,182.635018,267.820217,252.60596,247.235198,160.93895,267.80842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-08T00:00:00Z,300.973331,310.615635,296.389741,292.875202,302.042414,295.065348,292.169542,299.970082,303.950185,292.251209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-09T00:00:00Z,334.828974,337.940979,323.18669,326.42027,329.82953,314.614293,308.001864,322.648666,326.469243,308.105574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-10T00:00:00Z,206.641996,194.015301,216.687759,197.795119,225.732882,229.267925,228.804517,214.666317,197.026349,234.152019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-11T00:00:00Z,213.871328,210.148833,215.088822,211.354813,213.254756,218.920179,217.068967,214.740672,210.58361,218.28234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-12T00:00:00Z,263.96753,263.840513,262.087769,261.236963,260.500212,269.420013,262.923672,267.674466,260.402721,265.332885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-13T00:00:00Z,260.456304,264.596856,261.540513,259.438736,267.967398,265.741787,264.004445,262.41233,260.395801,266.10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-14T00:00:00Z,217.152392,208.544522,211.897997,205.277875,207.261284,223.291234,215.870512,217.953889,201.435388,219.254945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-15T00:00:00Z,233.754787,232.410166,232.697568,230.93954,230.400934,236.19614,234.152878,234.434281,230.383054,234.8994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-16T00:00:00Z,270.87162,266.752235,275.293475,264.777926,268.28628,286.331316,283.462195,278.633951,262.867352,287.775159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-17T00:00:00Z,152.271701,152.880711,162.179553,175.990659,158.364305,155.54204,157.758136,165.360995,176.817676,153.418383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-18T00:00:00Z,195.714341,180.712467,204.679621,188.537783,181.211847,214.71983,215.834218,205.804479,183.132246,217.629342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-19T00:00:00Z,249.365314,247.623819,248.522862,247.543068,243.078189,253.579475,249.881069,253.95646,245.803512,250.060063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-20T00:00:00Z,325.023345,325.299925,307.61693,314.629386,277.131497,319.89154,293.880653,319.149335,312.72024,306.709422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-21T00:00:00Z,296.976251,299.326408,283.770144,292.149153,276.488517,296.290524,282.532955,295.061826,290.506486,292.289816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-22T00:00:00Z,254.124056,251.724769,271.441436,292.648611,243.738742,270.307017,269.628162,300.892093,279.800734,251.672196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-23T00:00:00Z,68.408225,85.89333,56.034805,67.841475,72.281297,49.494783,46.77576,55.953404,71.304554,46.981025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-24T00:00:00Z,82.591545,78.272156,116.680717,74.488171,82.15097,74.114914,68.620275,71.644421,80.257199,71.499191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-25T00:00:00Z,117.481444,119.40689,120.942004,128.164171,110.819516,119.851913,114.432543,122.981007,126.827265,115.608487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-26T00:00:00Z,100.770058,104.161477,105.536779,114.712289,91.811746,99.544067,100.956736,102.360643,114.261298,102.61351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-27T00:00:00Z,130.44484,128.161005,139.995157,135.961943,128.381284,143.461915,142.758935,138.40858,133.952818,147.748326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-28T00:00:00Z,150.234074,144.509359,155.799299,148.059974,147.509016,164.026032,158.773052,155.985173,145.038794,164.938827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-29T00:00:00Z,150.204888,148.551094,151.71768,153.68543,144.863754,155.030344,149.313916,152.435222,151.674258,152.536199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-30T00:00:00Z,185.356212,186.592805,186.126132,189.251415,186.483671,184.822628,183.368224,184.202618,189.312251,182.811503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-08-31T00:00:00Z,213.018019,207.413471,210.204541,206.028811,202.665081,214.255305,213.841451,213.103559,203.705438,214.042407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-01T00:00:00Z,226.17867,218.268353,219.433171,212.299755,209.261375,228.104342,223.195512,224.153245,208.435059,225.116627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-02T00:00:00Z,229.791403,225.765539,226.758091,220.233499,228.086078,233.020657,232.752439,230.668488,218.753174,233.973482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-03T00:00:00Z,142.94051,136.27956,128.588476,139.318555,114.781336,145.702892,119.782724,141.867599,133.70356,124.599419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-04T00:00:00Z,157.646389,150.068666,160.128924,153.516668,145.401898,167.029247,164.249616,162.5085,150.029591,166.936985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-05T00:00:00Z,195.518795,170.750616,209.347022,184.404612,175.328741,232.107176,227.018918,215.39344,175.846747,230.89593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-06T00:00:00Z,234.63477,251.036939,316.468733,274.617704,211.429751,331.668772,310.841771,296.715526,258.781022,314.076789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-07T00:00:00Z,333.997186,338.227092,330.431577,336.411424,332.585476,326.035481,325.890683,330.06411,337.762017,324.699417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-08T00:00:00Z,163.476565,75.160578,186.163877,117.04413,88.285299,307.583185,244.624497,264.652203,71.542497,263.799311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-09T00:00:00Z,218.018816,185.28042,278.972412,264.531525,181.761897,276.076464,254.8106,283.388577,273.049304,250.742826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-10T00:00:00Z,326.446983,324.277831,322.652612,327.87564,312.311326,326.210869,322.165984,326.912837,324.92025,322.433824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-11T00:00:00Z,96.98441,86.227408,84.942669,84.414733,68.263501,100.474183,91.082607,105.089556,79.090125,92.253496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-12T00:00:00Z,166.729866,157.994386,170.672203,166.20752,155.81146,177.472029,173.682818,173.56399,162.061366,178.534881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-13T00:00:00Z,143.326216,138.338084,155.090683,153.775807,137.665151,154.752442,157.34761,153.872373,151.83742,158.234439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-14T00:00:00Z,253.708976,250.141331,240.621862,239.452539,197.669962,245.524958,240.034068,247.190985,227.733126,241.966844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-15T00:00:00Z,296.781369,301.479504,291.594297,297.953673,297.483937,291.051446,285.280347,293.745562,298.326283,286.666196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-16T00:00:00Z,186.010172,191.825361,175.197428,203.337732,197.27003,174.237109,167.573798,186.331428,205.254999,160.748543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-17T00:00:00Z,196.082635,190.621845,190.533281,190.949219,183.975425,193.165628,190.847903,192.346794,189.555508,191.994681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-18T00:00:00Z,271.868014,267.718349,264.097722,261.238199,254.586366,277.008998,266.757587,274.196633,256.240728,269.199033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-19T00:00:00Z,133.775178,132.718776,130.5074,132.796985,131.853266,136.451364,130.699284,136.502491,133.311676,132.503554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-20T00:00:00Z,172.304819,162.155943,179.34756,173.890185,162.259901,185.08426,181.705624,179.023736,169.680376,182.836325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-21T00:00:00Z,225.57625,216.821349,221.428999,213.197039,211.907481,229.023749,225.908005,225.104971,209.890778,227.352228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-22T00:00:00Z,247.790627,246.743013,243.177906,240.374695,239.947396,249.7078,244.403026,247.688906,238.574099,246.417172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-23T00:00:00Z,251.822134,252.506324,249.911982,246.543918,251.801485,256.711223,252.840271,253.279169,246.066279,255.881107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-24T00:00:00Z,241.207458,242.725321,221.326084,234.25573,216.027794,235.425554,222.166186,238.568882,232.48332,225.731393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-25T00:00:00Z,224.202389,220.57067,210.250757,218.240889,203.599984,216.884451,205.717053,218.500637,214.371378,203.356563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-26T00:00:00Z,318.239033,325.510328,313.316753,326.315424,320.473575,306.629755,302.854604,313.320411,327.713854,302.270998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-27T00:00:00Z,115.047597,89.346374,88.664157,84.006478,60.942874,124.952932,92.273627,124.634206,71.216893,98.850361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-28T00:00:00Z,100.323149,97.020796,111.18105,103.52548,98.941621,129.524154,123.130443,116.303552,102.882359,126.874416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-29T00:00:00Z,97.318726,97.231177,98.729138,103.485064,90.056781,102.677531,96.902485,104.573944,104.06442,96.776736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-09-30T00:00:00Z,70.934051,69.420084,70.712639,67.764943,66.217692,84.438237,79.890924,80.724931,66.243111,82.682137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-01T00:00:00Z,25.352788,21.44949,29.476003,24.013175,68.836431,31.412338,39.931199,31.299093,32.570689,42.747988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-02T00:00:00Z,271.218435,270.87891,265.391822,267.04409,261.492329,271.26349,262.062117,270.321531,264.665429,263.407858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-03T00:00:00Z,304.559194,307.707302,304.148781,309.108388,305.376421,301.32373,295.87776,303.34658,309.105985,295.701336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-04T00:00:00Z,276.453891,281.685117,280.923854,282.539364,283.351092,280.342798,279.240474,279.439525,283.913903,279.879441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-05T00:00:00Z,33.33905,29.262992,23.362881,22.768596,71.249053,20.615821,26.812021,24.777969,21.771138,25.133008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-06T00:00:00Z,25.911202,24.92306,18.480484,22.335339,39.105533,14.65021,16.111219,19.700317,21.933369,25.496918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-07T00:00:00Z,278.493422,277.62584,267.34092,268.801391,269.911698,279.24174,265.054926,277.891959,267.268438,267.246162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-08T00:00:00Z,256.883503,257.810442,251.058045,250.964886,249.917755,261.032974,252.504633,258.754541,249.147176,254.798698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-09T00:00:00Z,258.662319,260.673214,251.040041,251.363036,252.30109,262.118831,253.015177,259.658425,249.72717,256.174524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-10T00:00:00Z,239.13026,241.719731,229.273547,233.489534,238.004501,233.531774,228.419747,234.522859,232.823183,228.737566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-11T00:00:00Z,268.948428,273.454643,266.480305,272.337859,268.889146,265.399181,261.736237,268.012859,273.590095,261.701453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-12T00:00:00Z,328.87875,331.912003,323.766922,332.567746,323.719867,320.409106,314.36328,324.214402,331.733796,315.190388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-13T00:00:00Z,216.031905,92.728316,218.684696,97.781271,202.750868,326.294946,308.595126,271.002618,77.754444,320.184727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-14T00:00:00Z,188.727824,175.624081,187.572199,177.638104,173.815079,200.739718,190.383384,191.56367,172.730782,198.573327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-15T00:00:00Z,194.743767,183.58376,196.390876,185.290319,179.608209,204.448636,202.494607,197.939059,181.275045,206.317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-16T00:00:00Z,178.116015,168.37755,183.817007,172.37422,170.048076,192.054942,188.941021,183.726505,168.527789,194.934163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-17T00:00:00Z,167.847484,161.345275,172.007634,166.9283,162.622978,176.030067,175.022771,171.425883,164.073185,178.053382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-18T00:00:00Z,202.049544,198.894938,198.112415,197.802956,196.638044,202.065538,198.005729,199.99435,196.312889,199.275405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-19T00:00:00Z,260.217425,263.633964,256.408238,257.385379,260.88012,262.521534,257.232402,262.020502,257.334024,259.444282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-20T00:00:00Z,329.697396,333.438253,322.89074,334.327216,322.888607,318.33538,311.230338,323.851514,333.492198,311.493894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-21T00:00:00Z,304.388114,317.71792,290.785313,304.770749,307.652838,291.461826,280.186716,297.667348,310.220512,281.370776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-22T00:00:00Z,48.687566,55.642681,141.153568,74.564591,143.002727,77.155858,189.471906,104.95521,84.443506,208.076075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-23T00:00:00Z,100.997064,100.535895,105.498802,106.710556,96.619019,107.717244,105.502314,107.316936,105.768242,106.651129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-24T00:00:00Z,115.153345,111.121983,118.033258,123.334244,101.873743,119.867092,114.974131,120.749877,120.199051,114.589157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-25T00:00:00Z,284.151719,288.757799,280.323999,284.258124,286.300556,280.028184,274.837179,280.610654,284.481717,275.886636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-26T00:00:00Z,290.998474,292.61316,289.160893,290.847225,286.908456,291.737655,285.784037,291.542588,289.68756,287.459296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-27T00:00:00Z,170.573669,159.495386,169.310642,164.608997,155.654089,180.000444,172.138271,173.608502,159.150818,177.535776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-28T00:00:00Z,200.867859,193.452584,203.514491,193.494365,194.816863,209.689301,210.209508,203.082479,191.018228,211.275731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-29T00:00:00Z,251.810149,252.664055,272.291035,255.794147,239.348592,288.857493,290.603658,275.520236,269.727361,306.623276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-30T00:00:00Z,115.975446,71.928945,63.076938,65.630604,149.769641,49.392402,96.897952,153.733218,56.857352,80.505833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-10-31T00:00:00Z,319.006918,325.515409,313.29141,327.434183,315.505844,306.841168,296.926764,312.315656,326.746627,297.341553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-01T00:00:00Z,307.701166,314.428236,299.377792,308.760517,304.74603,297.569299,287.818623,302.692274,310.635845,289.313499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-02T00:00:00Z,311.083839,327.180703,299.589035,315.906185,301.891542,295.093575,288.736543,302.086144,312.028841,290.540921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-03T00:00:00Z,161.581032,149.625999,169.162984,159.603589,150.02251,178.689193,174.508538,170.963994,153.999352,179.260646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-04T00:00:00Z,217.796846,207.546281,215.527495,210.069464,194.484389,219.768654,218.112178,218.445173,205.083974,217.820036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-05T00:00:00Z,314.387762,317.545683,308.890277,315.351245,310.080162,308.673466,301.446533,311.079274,314.876109,303.109236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-06T00:00:00Z,296.342478,303.087222,290.765844,296.042632,297.95242,293.258706,286.167504,294.855772,298.097307,288.090666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-07T00:00:00Z,236.312571,232.430889,228.098891,224.815169,223.619497,238.699912,229.393308,235.541601,221.399906,232.455093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-08T00:00:00Z,244.814838,242.698826,241.082444,237.157405,236.517652,249.409117,243.817127,246.62297,235.360195,245.945625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-09T00:00:00Z,243.742024,243.33019,236.527701,236.651038,235.400589,242.107692,236.384211,242.22447,235.34566,237.182455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-10T00:00:00Z,308.153199,309.671476,306.94683,311.351739,303.759438,306.785167,302.008002,308.413378,310.353398,303.235935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-11T00:00:00Z,279.040861,261.007797,239.358651,176.513313,269.961684,331.972279,314.26464,296.448996,138.187819,326.243468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-12T00:00:00Z,28.085675,28.78578,111.478036,37.487166,159.506568,105.065498,160.743967,103.569095,51.020715,202.285842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-13T00:00:00Z,178.341603,166.101349,183.255628,169.040408,170.977688,199.582545,187.522409,184.623745,163.664103,199.129782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-14T00:00:00Z,205.290751,190.111022,203.72062,187.083346,181.802906,216.324079,214.401329,206.69724,181.440347,219.093498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-15T00:00:00Z,185.687344,169.455654,182.975141,167.695793,165.994249,199.109095,184.666106,189.17442,159.267138,194.146475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-16T00:00:00Z,40.405092,40.115334,29.981868,28.490334,37.060521,31.691546,32.113617,31.20332,27.621221,31.811166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-17T00:00:00Z,133.539222,124.643577,133.158092,136.107728,113.640529,140.470647,131.277202,138.7405,130.602592,133.648576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-18T00:00:00Z,291.47748,297.039795,297.663582,299.818218,301.145881,294.086494,296.541782,292.963689,301.890457,296.49562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-19T00:00:00Z,115.702314,64.470281,225.272862,88.199994,259.309265,334.066787,311.460363,250.890526,79.05998,334.108235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-20T00:00:00Z,174.228322,159.298516,166.410838,155.106331,142.756464,182.667557,173.970206,178.47663,150.101338,180.21556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-21T00:00:00Z,304.217734,312.698001,296.972519,308.259938,307.010169,289.916877,284.491986,297.700938,310.483635,284.15521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-22T00:00:00Z,73.531755,78.255351,200.907703,121.346268,169.57133,285.106353,232.78394,179.417585,112.227707,273.072773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-23T00:00:00Z,139.815941,133.425809,146.311247,143.674236,131.794182,150.678884,146.990923,145.417985,139.104302,150.864196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-24T00:00:00Z,206.472658,194.835856,202.117789,199.073744,164.844617,206.517763,204.42441,205.008794,190.218555,201.590695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-25T00:00:00Z,80.076165,137.286797,202.233407,130.349824,272.261321,319.160486,266.200914,169.634716,149.383685,296.161807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-26T00:00:00Z,91.904555,92.263176,85.222705,92.084274,78.453798,89.886984,82.988339,96.282689,92.413832,80.855591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980-11-27T00:00:00Z,136.694563,131.190856,134.805904,144.645879,117.507282,136.771735,128.724708,138.643647,140.911005,128.570746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
